abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"The urgent and repeated appeals, sent to millions of Barack Obama’s supporters via e-mail and text message, are a vivid reminder that the president’s campaign is likely to raise significantly less than Mitt Romney and Republicans for the third month in a row in July.",Each plea for money from President Obama and his allies has become more urgent and desperate than the last. ,"{'main': 'Obama Supporters Barraged With Pleas for Cash', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Obama Supporters Barraged With Pleas for Cash,-0.010416666666666664,0.45416666666666666,-0.033333333333333326,0.5222222222222223,0.0,0.0,2012,8
The emerging legislation stands in sharp contrast to previous occasions when House Republicans used the leverage of a spending deadline to insist on deep spending cuts.,WASHINGTON — Remember when the government came within 30 minutes of shutting down because Republicans were pressing Democrats to cut spending in exchange for keeping the government financed?,"{'main': 'Leaders Reach Tentative Deal on Spending to Avoid Fight Before Election Day', 'kicker': None, 'content_kicker': None, 'print_headline': 'Leaders Reach Tentative Deal on Spending to Avoid Fight Before Election Day', 'name': None, 'seo': None, 'sub': None}",Leaders Reach Tentative Deal on Spending to Avoid Fight Before Election Day,-0.09722222222222221,0.4388888888888889,-0.15555555555555556,0.2888888888888889,0.0,0.0,2012,8
A usually routine package of business tax credits in the Senate got caught up in presidential politics.,"A longstanding tax credit for wind power that has broad bipartisan support was caught Wednesday in presidential politics when Senate Republicans removed it from a usually routine package of business tax breaks to show their loyalty to their presumptive presidential nominee, Mitt Romney.","{'main': 'Wind Credit on the Block', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Wind Credit on the Block,-0.25,0.25,-0.09375,0.28125,0.0,0.0,2012,8
"The latest Quinnipiac University/New York Times/CBS News polls involved a total of 4,392 telephone interviews conducted July 24 through July 30 with adults in Florida, Ohio and Pennsylvania.","The latest Quinnipiac University/New York Times/CBS News polls involved a total of 4,392 telephone interviews conducted July 24 through July 30 with adults in Florida, Ohio and Pennsylvania. ","{'main': 'How the Poll Was Conducted', 'kicker': None, 'content_kicker': None, 'print_headline': 'How the Poll Was Conducted', 'name': None, 'seo': None, 'sub': None}",How the Poll Was Conducted,0.25,0.825,0.25,0.825,0.0,0.0,2012,8
"The report accused the Bureau of Alcohol, Tobacco, Firearms and Explosives officials of management failures in the gun-trafficking inquiry called Operation Fast and Furious.","WASHINGTON — Republican Congressional investigators have accused five supervisors at the Bureau of Alcohol, Tobacco, Firearms and Explosives of management failures in the disputed gun-trafficking investigation called Operation Fast and Furious, unveiling the first part of a report that follows a politically charged oversight inquiry.","{'main': 'Report Criticizes A.T.F. Supervisors in Gun Inquiry', 'kicker': None, 'content_kicker': None, 'print_headline': 'Report Criticizes A.T.F. Supervisors in Gun Inquiry', 'name': None, 'seo': None, 'sub': None}",Report Criticizes A.T.F. Supervisors in Gun Inquiry,0.2,0.6,0.15,0.3444444444444445,0.0,0.0,2012,8
"Immigrants identified under a federal fingerprinting program as possibly in the country illegally were arrested again on more than 1,800 serious offenses, a report found.","Immigrants who were identified under a federal fingerprinting program as possibly being here illegally but who were not detained by immigration authorities were arrested again on more than 1,800 serious offenses, according to a report by the Congressional Research Service. The charges included 19 murders, 3 attempted murders and 142 sex crimes.","{'main': 'Program Tracks Arrests in Group of Immigrants', 'kicker': None, 'content_kicker': None, 'print_headline': 'Program Tracks Arrests In Group of Immigrants', 'name': None, 'seo': None, 'sub': None}",Program Tracks Arrests in Group of Immigrants,-0.08333333333333333,0.6666666666666666,-0.08333333333333333,0.6666666666666666,0.0,0.0,2012,8
Mitt Romney was less likely on his overseas trip to offer criticisms about “European entitlement society” than conciliatory words.,"WARSAW — On the campaign trail, Mitt Romney mocks it as “a social welfare state” and an “entitlement nation.” He rails that it smothers entrepreneurs and innovators. And he says it is simply not working. ","{'main': 'A Different Continent, a Different Tune', 'kicker': 'Political Memo', 'content_kicker': None, 'print_headline': 'A Different Continent, a Different Tune', 'name': None, 'seo': None, 'sub': None}","A Different Continent, a Different Tune",-0.05555555555555555,0.35555555555555557,0.016666666666666666,0.2119047619047619,0.0,0.6,2012,8
"Ted Cruz defeated David Dewhurst, the candidate favored by Gov. Rick Perry, in a vote for the Republican Senate nomination.","HOUSTON — Ted Cruz, an insurgent backed by the Tea Party, easily defeated the candidate favored by Gov. Rick Perry on Tuesday in a runoff election for the Republican Senate nomination that revealed a wide rift in Texas between the party establishment and restless anti-incumbent activists on the right.","{'main': 'Tea Party Favorite Wins Texas Runoff', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tea Party Favorite for Senate Wins as G.O.P. Pick in Texas', 'name': None, 'seo': None, 'sub': None}",Tea Party Favorite Wins Texas Runoff,0.8,0.9,0.3547619047619047,0.6672619047619047,0.4,0.6,2012,8
"Winston Churchill has been gone for a few decades, but he returned for a small cameo role this week in Washington.","Winston Churchill has been gone for a few decades, but he returned for a small cameo role this week in Washington as the overheated campaign season continues.","{'main': 'After Dustup Over Churchill Bust, an Apology From the White House', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","After Dustup Over Churchill Bust, an Apology From the White House",-0.225,0.25,-0.225,0.25,0.0,0.0,2012,8
"Joe Arpaio, a sheriff in Arizona, has used headline-grabbing tactics to become a hero to many Americans, but he is on trial over his treatment of Latinos.","PHOENIX — In nearly 20 years as sheriff of Maricopa County, Joe Arpaio has honed his publicity skills, using headline-grabbing, often outrageous maneuvers to build a reputation as the nation’s toughest law officer and make himself a hero to many Americans. ","{'main': 'When a Taste for Publicity Bites Back', 'kicker': None, 'content_kicker': None, 'print_headline': 'When a Taste For Publicity Bites Back', 'name': None, 'seo': None, 'sub': None}",When a Taste for Publicity Bites Back,0.5,0.5,-0.13333333333333333,0.6333333333333333,0.0,0.0,2012,8
"Seeking to pierce one of President Obama’s strongest arguments, Mitt Romney highlights an auto dealer who lost his business after the bailout. A new Obama spot also hits a traditional Republican strength: military spending.",The Obama campaign often sums up the president’s accomplishments like this: “Osama bin Laden is dead. General Motors is alive.”,"{'main': 'New Romney Ad Hits Obama on Layoffs After Auto Bailout', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",New Romney Ad Hits Obama on Layoffs After Auto Bailout,0.012121212121212116,0.4348484848484849,-0.016666666666666663,0.43333333333333335,0.13636363636363635,0.45454545454545453,2012,8
"On the verge of its first default on Wednesday, the troubled agency faces a cash shortfall that could reach $1.2 billion by next year, documents show.","WASHINGTON — The Postal Service, on the verge of its first default on Wednesday, faces a cash shortage of $100 million this October stemming from declining mail volume that could balloon to $1.2 billion next year, newly available documents show.","{'main': 'As Default Looms, Postal Service Sees Deeper Woes', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Default Looms, Postal Service Sees Deeper Woes', 'name': None, 'seo': None, 'sub': None}","As Default Looms, Postal Service Sees Deeper Woes",-0.08333333333333333,0.4444444444444444,0.21666666666666667,0.24444444444444446,0.0,0.0,2012,8
President Obama attacked Mitt Romney’s proposal to cut taxes for individuals and businesses by more than $5 trillion over the next decade.,"MANSFIELD, Ohio – As polls in this battleground state and nationally continue to show voters split over President Obama’s stewardship of the economy, Mr. Obama on Wednesday attempted to contrast his vision for the nation’s future with that of his Republican rival Mitt Romney.","{'main': 'Obama, in Ohio, Attacks Romney Over Tax Cuts', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Obama, in Ohio, Attacks Romney Over Tax Cuts",0.25,0.25,0.0,0.125,0.0,0.0,2012,8
Mitt Romney’s campaign began a new Twitter and Tumblr account to quickly rebut what it views as inaccurate information coming from President Obama’s campaign.,"Mitt Romney’s campaign began a new Twitter account, @RomneyResponse, and Tumblr blog on Wednesday to quickly point out online what it views as false information promoted by President Obama and his campaign team, along with inaccuracies made in reports from mainstream news media organizations.","{'main': 'Campaigns’ Rapid Response Efforts Get a Little More Rapid', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Campaigns’ Rapid Response Efforts Get a Little More Rapid,0.23484848484848483,0.4772727272727273,0.023232323232323198,0.5181818181818182,0.15625,0.5,2012,8
"In Circleville, W.Va., square dancing organized as part of the statewide Mountain Dance Trail project offered residents the chance to reclaim a brand and a legacy.","CIRCLEVILLE, W.Va. — The Pendleton County Fair, held over four days in July in this tiny, no-stoplight town, had all the trappings of good, clean fun — funnel cake, a ringtoss game, a magician clowning with children from the audience. ","{'main': 'Rediscovering a Town’s Roots, Feet First', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rediscovering A Town’s Roots, Feet First', 'name': None, 'seo': None, 'sub': None}","Rediscovering a Town’s Roots, Feet First",0.0,0.0,0.27777777777777773,0.55,0.25,0.3333333333333333,2012,8
"Who decides what liberty is “essential”? And is protection from terrorism just “a little temporary safety,” or something more crucial? Readers weigh in.","Does more liberty necessarily mean less security, and vice versa?","{'main': 'Readers Debate Trade-Offs Between Security and Civil Liberties', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Readers Debate Trade-Offs Between Security and Civil Liberties,0.078125,0.575,0.0069444444444444475,0.41805555555555557,0.0,0.0,2012,8
President Obama’s standing in the FiveThirtyEight forecast reached its strongest position to date on Tuesday as a result of favorable polls in a set of swing states.,"Barack Obama’s standing in the FiveThirtyEight forecast reached its strongest position to date on Tuesday as a result of favorable polls in a set of swing states. The forecast model now gives Mr. Obama a 70.8 percent chance of winning the Electoral College, up from 69.0 percent on Monday and from 65.0 percent last Tuesday.","{'main': 'Aug. 1: Obama Extends Electoral College Advantage', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Aug. 1: Obama Extends Electoral College Advantage,0.0,0.0,0.25,0.4083333333333333,0.0,0.0,2012,8
"The world of online games has long been characterized by name-calling and trash talk, especially directed against women, but some recent episodes have prompted calls for change.","When Miranda Pakozdi entered the Cross Assault video game tournament this year, she knew she had a slim chance of winning the $25,000 prize. But she was ready to compete, and promised fans watching online that she would train just as hard as, if not harder than, anyone else.","{'main': 'In Virtual Play, Sex Harassment Is All Too Real', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Virtual Play, Sex Harassment Is All Too Real', 'name': None, 'seo': None, 'sub': None}","In Virtual Play, Sex Harassment Is All Too Real",-0.016666666666666666,0.5499999999999999,0.009722222222222217,0.36527777777777776,0.2,0.30000000000000004,2012,8
The House vote and the Senate passage of a Democratic tax plan give the parties some political cover during an August recess.,"WASHINGTON — The House on Wednesday easily approved a one-year extension of all the Bush-era tax cuts set to expire in January, but in the Senate, presidential politics are complicating efforts to extend a tax credit for wind power.","{'main': 'House Approves One-Year Extension of the Bush-Era Tax Cuts', 'kicker': None, 'content_kicker': None, 'print_headline': 'House Approves One-Year Extension of the Bush-Era Tax Cuts', 'name': None, 'seo': None, 'sub': None}",House Approves One-Year Extension of the Bush-Era Tax Cuts,0.0,0.1,0.43333333333333335,0.8333333333333334,0.0,0.0,2012,8
Nate Silver previews Friday’s jobs report. | Inside New York Times polling. | Twitter’s man in Washington. | The Op-Ed columnist Frank Bruni on the Romney campaign.,Getty Images,"{'main': 'TimesCast Politics: A Preview of the Jobs Report', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",TimesCast Politics: A Preview of the Jobs Report,0.13636363636363635,0.45454545454545453,0.0,0.0,0.0,0.0,2012,8
"Remarks by Mitt Romney that enraged Palestinians were based on the writings of a top adviser, Dan Senor.","WASHINGTON — Moments after making remarks in Jerusalem about Middle East culture that enraged Palestinians and undermined the public relations value of his trip to Israel, Mitt Romney looked around the room for Dan Senor, one of his campaign’s top foreign policy advisers.","{'main': 'Adviser Draws Attention to Romney Mideast Policy', 'kicker': None, 'content_kicker': None, 'print_headline': 'Adviser Draws Attention to Romney Mideast Policy', 'name': None, 'seo': None, 'sub': None}",Adviser Draws Attention to Romney Mideast Policy,0.5,0.5,0.09375,0.17291666666666666,0.0,0.0,2012,8
"Wednesday was a day for the chicken-sandwich culture wars, at least in Atlanta, where Chick-fil-A got its start in 1946.","ATLANTA — The chicken sandwich culture wars are on, at least here in the city where Chick-fil-A began in 1946 as a diner feeding factory workers.","{'main': 'A Day for Chicken Sandwiches as Proxy in a Cultural Debate', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Day for Chicken Sandwiches As Proxy in a Cultural Debate', 'name': None, 'seo': None, 'sub': None}",A Day for Chicken Sandwiches as Proxy in a Cultural Debate,-0.3,0.4,-0.44999999999999996,0.675,-0.25,0.525,2012,8
An F.B.I. hunt for leakers of national security information has coincided with Senate consideration of new legislation designed to curb intelligence officials’ exchanges with reporters.,"WASHINGTON — F.B.I. agents on a hunt for leakers have interviewed current and former high-level government officials from multiple agencies in recent weeks, casting a distinct chill over press coverage of national security issues as agencies decline routine interview requests and refuse to provide background briefings.","{'main': 'Inquiry Into U.S. Leaks Is Casting Chill Over Coverage', 'kicker': None, 'content_kicker': None, 'print_headline': 'Inquiry of Leaks Is Casting Chill Over Coverage', 'name': None, 'seo': None, 'sub': None}",Inquiry Into U.S. Leaks Is Casting Chill Over Coverage,0.13636363636363635,0.45454545454545453,0.06,0.19,0.0,0.0,2012,8
"A last-minute House attempt at relief for drought-stricken farmers was one of a series of measures that fell victim to partisan fighting, and infighting, in recent weeks.","WASHINGTON — An effort to provide emergency aid for American ranchers and farmers reeling from a year of drought, frost and other calamities collapsed on Thursday as members of Congress departed for their five-week August recess, leaving behind a pile of unfinished legislation as they go home to campaign for re-election.","{'main': 'Pile of Bills Is Left Behind as Congress Goes to Campaign', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bills Unfinished, Congress Breaks For Campaigning', 'name': None, 'seo': None, 'sub': None}",Pile of Bills Is Left Behind as Congress Goes to Campaign,-0.037500000000000006,0.15,-0.17500000000000002,0.35833333333333334,-0.2,0.35,2012,8
"On a campaign stop in Ohio, President Obama said the new study showed that Mr. Romney’s plans would mean more large tax cuts for millionaires at the expense of other Americans.","AKRON, Ohio — President Obama assailed Mitt Romney for “top-down economics” in his ninth trip this year to this battleground state, brandishing a new study showing that Mr. Romney’s plans would mean additional large tax cuts for millionaires at the expense of other Americans.","{'main': 'Obama Says Romney’s Tax Plan Favors Wealthy Only', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Says Romney’s Tax Plan Favors Wealthy Only', 'name': None, 'seo': None, 'sub': None}",Obama Says Romney’s Tax Plan Favors Wealthy Only,0.08262987012987014,0.48912337662337657,-0.021712662337662343,0.4864042207792208,0.25,1.0,2012,8
"An infusion of new blood could alter the complexion of the Senate, increasing the sorts of conflicts among moderate and conservative Republicans that have reshaped the House.","WASHINGTON — The Tea Party is very much alive in the drive for Republican control of the Senate, portending a potential shake-up in the mind-set of the chamber. The easy Republican primary victory in Texas on Tuesday of Ted Cruz, the 41-year-old Sarah Palin-blessed upstart, virtually assured the latest Tea Party candidate a seat in the chamber next year. And he will not be alone when it comes to those backed by the movement, which propelled Republicans to control of the House in 2010. ","{'main': 'Tea Party Aims to Apply Its Touch to the Senate G.O.P.', 'kicker': 'Political Memo', 'content_kicker': None, 'print_headline': 'Tea Party Trains Its Influence On Reshaping Senate G.O.P.', 'name': None, 'seo': None, 'sub': None}",Tea Party Aims to Apply Its Touch to the Senate G.O.P.,0.06818181818181818,0.5772727272727273,0.2388888888888889,0.6055555555555555,0.0,0.0,2012,8
"Facing criticism over the ineffectiveness of current efforts to thwart Tehran’s nuclear ambitions, the House approved a new set of punitive measures. Senate passage is expected this week.","10:08 p.m. | Updated The House on Wednesday overwhelmingly approved new sanctions targeting Iran’s oil industry, strengthening efforts to thwart Tehran’s nuclear ambitions.","{'main': 'House Approves Tightened Sanctions Against Iran', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",House Approves Tightened Sanctions Against Iran,0.012121212121212116,0.41818181818181815,0.3181818181818182,0.7272727272727273,0.0,0.0,2012,8
"On a voice vote, the House approved a resolution reprimanding a California Democrat for compelling her official staff to work on her campaign.","After hearing Representative Laura Richardson speak in her own defense, the House of Representatives on Thursday briskly approved a report by its Ethics Committee to reprimand her for compelling her Congressional staff to do campaign work. The resolution, which imposes a fine of $10,000 and which she had agreed to accept, passed on a voice vote.","{'main': 'House Reprimands Richardson', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",House Reprimands Richardson,0.3,0.6,0.4388888888888889,0.7000000000000001,0.0,0.0,2012,8
"States like Delaware, which embraced gambling early, are allowing new types of gaming in a struggle to make up for the revenue lost to the casinos of their cash-hungry neighbors.","Cash-hungry states have long tried to poach business from one another. Now many are stepping up their efforts to lure gamblers from their neighbors to their growing ranks of slot machines, leaving states like Delaware, which embraced gambling early, struggling to keep up in what has become a feverish one-armed-bandit arms race.","{'main': 'States Up the Ante in Bid to Lure Other States’ Bettors', 'kicker': None, 'content_kicker': None, 'print_headline': 'Casino Boom Has States Looking to the Internet For Gambling Dollars', 'name': None, 'seo': None, 'sub': None}",States Up the Ante in Bid to Lure Other States’ Bettors,0.11818181818181818,0.37727272727272726,0.11250000000000002,0.4,-0.125,0.375,2012,8
Representative Nancy Pelosi and Mayor Ed Lee of San Francisco are among the many politicians who have joined the most recent debate about same-sex marriage.,"As Congress wrangles over tax cuts and agricultural assistance heading into the August recess, Representative Nancy Pelosi, Democrat of California, took sides in a different fight Thursday.","{'main': 'Using Twitter, California Politicians Join Chick-fil-A Debate', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Using Twitter, California Politicians Join Chick-fil-A Debate",0.3333333333333333,0.4166666666666667,0.0,0.6,0.0,0.0,2012,8
The bill would have established optional standards for the computer systems that oversee critical infrastructure.,"WASHINGTON — A cybersecurity bill that had been one of the Obama administration’s top national security priorities was blocked by a Republican filibuster in the Senate on Thursday, severely limiting its prospects this year. ","{'main': 'Cybersecurity Bill Is Blocked in Senate by G.O.P. Filibuster', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cybersecurity Bill Is Blocked by G.O.P. Filibuster', 'name': None, 'seo': None, 'sub': None}",Cybersecurity Bill Is Blocked in Senate by G.O.P. Filibuster,0.0,0.8,0.5,0.5,0.0,0.0,2012,8
"The prosecution of James E. Holmes combines some of the most contested concepts in American law — sanity, an impartial jury and the pressure for punishment in a deeply wounded community.",The prosecution of James E. Holmes for the slaughter in a Colorado movie theater last month differs from most criminal proceedings because there is so little doubt that he is the perpetrator. But that will not make it easier. ,"{'main': 'Tough Legal Issues Converge in Colorado Shooting Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tough Legal Issues Converge In Colorado Shooting Case', 'name': None, 'seo': None, 'sub': None}",Tough Legal Issues Converge in Colorado Shooting Case,0.16666666666666666,0.3,-0.021875000000000006,0.4041666666666667,-0.09444444444444444,0.5166666666666667,2012,8
"With the help of out-of-state figures like Sarah Palin and Senator Rand Paul of Kentucky, Ted Cruz overtook David Dewhurst in the Texas contest.","By Tuesday’s runoff, the Republican primary battle between Ted Cruz, the former Texas solicitor general, and Lt. Gov. David Dewhurst had grown larger than a fight for an open United States Senate seat.","{'main': 'In Senate Primary, Republican Leaders Take a Back Seat', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'In Senate Primary, Republican Leaders Take a Back Seat', 'name': None, 'seo': None, 'sub': None}","In Senate Primary, Republican Leaders Take a Back Seat",0.0,0.0,0.09000000000000001,0.4,0.2,0.25,2012,8
Former patients at a New Hampshire hospital must wait at least another week to learn if they were infected with hepatitis C through syringes used by a traveling medical technician.,BOSTON — Thousands of former patients at a New Hampshire hospital must wait at least another week to learn if they were infected with hepatitis C through syringes used by a traveling medical technician now known as the “serial infector.”,"{'main': 'Thousands Await Testing for Hepatitis by ‘Infector’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Thousands Await Testing For Hepatitis By ‘Infector’', 'name': None, 'seo': None, 'sub': None}",Thousands Await Testing for Hepatitis by ‘Infector’,-0.04090909090909091,0.21363636363636362,-0.04090909090909091,0.21363636363636362,0.0,0.0,2012,8
"Rafalca, the horse co-owned by Ann Romney, made her Olympic debut on Thursday.","2:12 p.m. | Updated Rafalca, the horse co-owned by Ann Romney, made her Olympic debut on Thursday. ","{'main': 'The Caucus Click: Rafalca’s Olympic Debut', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Caucus Click: Rafalca’s Olympic Debut,0.0,0.0,0.0,0.0,0.0,0.0,2012,8
