abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
A new Field Poll shows that support for same-sex marriage in California has increased drastically since Proposition 8 was passed there a little more than four years ago.,"The same week the Obama administration filed a brief urging the Supreme Court to strike down California’s ban on same-sex marriage, a new Field Poll was released showing that support for same-sex marriage in the state has increased drastically since the ban was passed there a little more than four years ago. ","{'main': 'Poll Finds Record Support for Same-Sex Marriage in California', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Poll Finds Record Support for Same-Sex Marriage in California,0.14962121212121213,0.48484848484848486,0.048884680134680135,0.3669612794612795,0.0,0.0,2013,3
"A revised federal statement on the Keystone XL pipeline offers no environmental reasons that it should not be built, giving President Obama political cover to approve it.","WASHINGTON — The State Department issued a revised environmental impact statement for the 1,700-mile Keystone XL pipeline on Friday that makes no recommendation about whether the project should be built but presents no conclusive environmental reason it should not be. ","{'main': 'Report May Ease Path for New Pipeline', 'kicker': None, 'content_kicker': None, 'print_headline': 'Report May Ease Path for New Pipeline', 'name': None, 'seo': None, 'sub': None}",Report May Ease Path for New Pipeline,0.05,0.05,0.0,0.0,0.13636363636363635,0.45454545454545453,2013,3
"President Obama and Senator Marco Rubio have shown recently how to turn distractions into political gifts, even in the age of Twitter.",There is a formula emerging for solving that most contemporary of political problems: when a silly gaffe – propelled and amplified by Twitter – distracts from the substantive message. ,"{'main': 'How to Overcome a Gaffe: Two Contemporary Case Studies', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",How to Overcome a Gaffe: Two Contemporary Case Studies,0.0,0.175,0.04166666666666666,0.41041666666666665,0.16666666666666666,0.16666666666666666,2013,3
"Republican senators in Texas have proposed adding $100 million to a state-run primary care program specifically for women’s health services, an effort that could help avoid a political fight.","The fight to restore family-planning financing that was cut from the Texas budget in the last legislative session has taken a turn toward primary care. Republican state senators have proposed adding $100 million to a state-run primary care program specifically for women’s health services, an effort that could help avoid a political fight over subsidizing specialty family-planning clinics. ","{'main': 'Restoring Family-Planning Cuts Without Ruffling Feathers', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'Restoring Family-Planning Cuts Without Ruffling Feathers', 'name': None, 'seo': None, 'sub': None}",Restoring Family-Planning Cuts Without Ruffling Feathers,0.2,0.3,0.2,0.2916666666666667,0.0,0.0,2013,3
"As a deal to break a budget impasse failed to emerge on Friday, both the president and his Republican adversaries said they would not carry the fight over the cuts into the coming effort to finance the government.",A more recent article on the spending cuts can be found here.,"{'main': 'As Cuts Arrive, Parties Pledge to Call Off the Budget Wars', 'kicker': None, 'content_kicker': None, 'print_headline': 'Washington Fails To Reach A Deal To Head Off Cuts', 'name': None, 'seo': None, 'sub': None}","As Cuts Arrive, Parties Pledge to Call Off the Budget Wars",-0.5,0.3,0.25,0.375,0.0,0.0,2013,3
"Political news from today’s Times, plus a look at what’s happening in Washington.",In Today’s Times:,"{'main': 'The Early Word: Cutting Up', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Cutting Up,0.0,0.1,0.0,0.0,-0.25,0.6,2013,3
"Our quirky, discerning picks for the most interesting things to do around the state this week.",AUSTIN,"{'main': 'GTT ★', 'kicker': 'Texas Monthly', 'content_kicker': None, 'print_headline': 'GTT', 'name': None, 'seo': None, 'sub': None}",GTT ★,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,2013,3
"With the job of justice being an elective position, the question is how can a state justice steer clear of politics.","Suppose John G. Roberts Jr. had to stand for re-election as chief justice of the United States Supreme Court. Republican primary voters would surely see ads highlighting his ruling that the Affordable Care Act is constitutional. Opponents, taking judicial care not to talk about future cases, would surely take the justice to task for his more unpopular decisions.","{'main': 'State’s Justices Forced to Face Pull of Politics', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'State’s Justices Forced to Face Pull of Politics', 'name': None, 'seo': None, 'sub': None}",State’s Justices Forced to Face Pull of Politics,0.09999999999999999,0.3833333333333333,0.38,0.5805555555555555,-0.30000000000000004,0.2,2013,3
"The body of Marco McMillian, a candidate for mayor in Clarksdale, Miss., was found beside a levee on Wednesday.",ATLANTA — A 22-year-old man was charged with murder Thursday in the death of a candidate for mayor in the Mississippi Delta.,"{'main': 'Mississippi Mayoral Candidate Found Dead', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mississippi Mayoral Candidate Found Dead', 'name': None, 'seo': None, 'sub': None}",Mississippi Mayoral Candidate Found Dead,0.0,0.0,0.0,0.0,-0.2,0.4,2013,3
The list of colleges and universities dropping the admissions requirement of standardized test scores continues to extend each year.,"For all the gripes some people have with the SAT and ACT as gauges of aptitude, the tests are certainly standardizing forces in one regard: taking them has become a shared moment of anxiety — a rite of passage, in its way — for students wishing to go to a United States college or university. ","{'main': 'Getting In Without the SAT', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Getting In Without the SAT,0.0,0.0,0.21428571428571427,0.5714285714285714,0.0,0.0,2013,3
"A 36-year-old from Seffner, Fla., was buried and presumed dead after being sucked into a hole that was still expanding.","An enormous sinkhole opened beneath a central Florida house on Thursday night, sucking down and burying a man who was in his bedroom. ","{'main': 'Florida Man Lost in Sinkhole', 'kicker': None, 'content_kicker': None, 'print_headline': 'Florida Man Lost in Sinkhole', 'name': None, 'seo': None, 'sub': None}",Florida Man Lost in Sinkhole,-0.2,0.4,-0.05185185185185185,0.47962962962962963,0.0,0.0,2013,3
President Obama formally triggered the across-the-board reductions late Friday night after failing to persuade Congressional Republicans to replace them with a mix of cuts and tax increases.,"WASHINGTON — University officials, city managers, day care providers and others spent Saturday assessing how they would absorb their part of the across-the-board cuts in federal spending that began taking effect over the weekend.","{'main': 'Across-the-Board Cuts Take Effect, but Their Impact Is Not Immediately Felt', 'kicker': None, 'content_kicker': None, 'print_headline': 'Across-the-Board Cuts Take Effect, but Their Impact Is Not Immediately Felt', 'name': None, 'seo': None, 'sub': None}","Across-the-Board Cuts Take Effect, but Their Impact Is Not Immediately Felt",-0.09999999999999999,0.75,0.0,0.5,0.1,0.9,2013,3
Luke Ravenstahl abruptly dropped his bid for re-election amid a federal investigation of the city’s Police Department.,"Luke Ravenstahl, who at 26 became Pittsburgh’s youngest mayor ever, abruptly dropped his bid for re-election Friday amid a federal investigation of the city’s Police Department and the forced resignation last month of the police chief.","{'main': 'Under Fire, the Mayor of Pittsburgh Quits Race', 'kicker': None, 'content_kicker': None, 'print_headline': 'Under Fire, The Mayor Of Pittsburgh Quits Race', 'name': None, 'seo': None, 'sub': None}","Under Fire, the Mayor of Pittsburgh Quits Race",-0.125,1.0,-0.1416666666666667,0.4222222222222222,0.0,0.0,2013,3
"The latest budget impasse ushered in a new round of austerity, with the nation facing reduced federal services, canceled contracts and layoffs from cuts that reduce projected deficits but could hamper the economy.","WASHINGTON — The latest budget impasse ushered in a new round of austerity on Saturday, with the nation facing reduced federal services, canceled contracts, job furloughs and layoffs. ","{'main': 'Cuts to Achieve Goal for Deficit, but Toll Is High', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cuts to Achieve Goal for Deficit, But Toll Is High', 'name': None, 'seo': None, 'sub': None}","Cuts to Achieve Goal for Deficit, but Toll Is High",0.14545454545454545,0.5848484848484848,0.14545454545454545,0.5848484848484848,0.16,0.54,2013,3
"Mitt Romney grants his first interview since the election, and Speaker John A. Boehner and White House adviser Gene Sperling join the political shows to talk about sequestration.","This week Mitt Romney and his wife, Ann, will appear on “Fox News Sunday” for their first interview since the presidential election.","{'main': 'Sunday Breakfast Menu, March 3', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Sunday Breakfast Menu, March 3",0.08333333333333333,0.14444444444444446,0.25,0.3333333333333333,0.0,0.0,2013,3
"Washington State is the latest college to enter the meat market, offering premium beef, alongside its longtime staple, Cougar Gold, cheese in a can.","PULLMAN, Wash. — Tongs in hand, you lean over to take in the smoky sizzle of a steak on the grill, and your thoughts naturally turn to ... your alma mater?","{'main': 'A University Steak to Go With That Sweatshirt?', 'kicker': None, 'content_kicker': None, 'print_headline': 'A University Steak to Go With That Sweatshirt?', 'name': None, 'seo': None, 'sub': None}",A University Steak to Go With That Sweatshirt?,0.5,0.9,0.1,0.4,0.0,0.0,2013,3
"Despite a guilty plea, military prosecutors decided to proceed with a court-martial that could result in a sentence of life without parole for Pfc. Bradley Manning.","FORT MEADE, Md. — Military prosecutors announced on Friday that they had decided to try Pfc. Bradley Manning on the most serious charges they have brought against him and seek a sentence that could be life without parole, despite his voluntary guilty plea to 10 lesser charges that carry a maximum total sentence of 20 years.","{'main': 'Soldier to Face More Serious Charges in Leak', 'kicker': None, 'content_kicker': None, 'print_headline': 'Soldier to Face More Serious Charges in Leak', 'name': None, 'seo': None, 'sub': None}",Soldier to Face More Serious Charges in Leak,-0.3,0.55,-0.07222222222222222,0.5861111111111111,0.08333333333333334,0.5833333333333333,2013,3
Political news from today’s Times plus a look at the weekly addresses and the latest happenings in Washington.,Today’s Times,"{'main': 'The Weekend Word: Budget Wars', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Weekend Word: Budget Wars,0.25,0.5,0.0,0.0,0.0,0.0,2013,3
"President Obama issued pardons on Friday to 17 convicted felons, most of whose offenses were small-scale crimes committed many years ago.","WASHINGTON — President Obama issued pardons on Friday to 17 convicted felons, making the first use of his clemency powers in his second term. Their offenses were largely small-scale crimes many years ago, and 12 of the people had not been sentenced to serve time in prison.","{'main': 'Obama Pardons 17 Felons, First in His Second Term', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Pardons 17 Felons, First in His Second Term', 'name': None, 'seo': None, 'sub': None}","Obama Pardons 17 Felons, First in His Second Term",0.5,0.5,0.24107142857142858,0.31547619047619047,0.125,0.16666666666666666,2013,3
A former quarterback for the University of Montana was acquitted Friday of rape in a trial that riveted the city of Missoula.,"HELENA, Mont. — A former quarterback for the University of Montana was acquitted Friday of rape in a trial that riveted the city of Missoula. ","{'main': 'Ex-College Quarterback Is Acquitted of Rape in Montana', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ex-College Quarterback Is Acquitted of Rape in Montana', 'name': None, 'seo': None, 'sub': None}",Ex-College Quarterback Is Acquitted of Rape in Montana,0.0,0.0,0.0,0.0,0.0,0.0,2013,3
"McComb, Miss., was a battleground in the war for voting rights in the South. Residents disagree over whether their state and eight others need federal approval for changes.","McCOMB, Miss. — In the refined air of the United States Supreme Court, the questions posed by justices on Wednesday seemed so big as to be unanswerable: Are parts of the Voting Rights Act an unfair infringement on state sovereignty? How different is the South these days from other regions, and from itself in bloody years past?","{'main': 'A Divide on Voting Rights in a Town Where Blood Spilled', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Divide on Voting Rights Where Blood Spilled', 'name': None, 'seo': None, 'sub': None}",A Divide on Voting Rights in a Town Where Blood Spilled,0.0,0.0,-0.2791666666666667,0.5375,0.0,0.0,2013,3
Vice President Joseph R. Biden Jr.’s stature is likely to rise with the departure of other foreign-policy heavyweights.,WASHINGTON — When Secretary of State John Kerry was scrambling last week to prevent the leader of the Syrian opposition from boycotting a meeting with him in Rome — a snub that could have spoiled his maiden voyage as the nation’s chief diplomat — he leaned on an old Senate colleague to help him out: Vice President Joseph R. Biden Jr.,"{'main': 'Biden May Take On Expanded Role in Foreign Policy in Second Term', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biden May Take On an Expanded Role on Foreign Policy', 'name': None, 'seo': None, 'sub': None}",Biden May Take On Expanded Role in Foreign Policy in Second Term,-0.0625,0.6875,0.05,0.13333333333333333,-0.0625,0.0625,2013,3
"There is nothing wrong with state officeholders raising money for their favorite charities during legislative sessions or with prominent people contributing, but it is difficult to believe everyone’s motives are pure.",It is legal during legislative sessions for state officeholders to raise money for their favorite charities from the same people who are prohibited from donating to their political campaigns in that same time period.,"{'main': 'Different Recipient, but Same Beneficiary', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'Different Recipient, But Same Beneficiary', 'name': None, 'seo': None, 'sub': None}","Different Recipient, but Same Beneficiary",0.04285714285714286,0.8800000000000001,0.13999999999999999,0.31,0.0,0.3625,2013,3
"As many Republicans soften their stance on social issues, including same-sex marriage and immigration, the only issue truly uniting the party is a commitment to shrinking government.",WASHINGTON — Conservative governors are signing on to provisions of what they once derisively dismissed as Obamacare. Prominent Senate Republicans are taking positions on immigration that would have gotten the party’s presidential candidates hooted off the debate stage during last year’s primaries. ,"{'main': 'G.O.P. Clings to One Thing It Agrees On: Spending Cuts', 'kicker': 'Political Memo', 'content_kicker': None, 'print_headline': 'G.O.P. Clings to One Thing It Agrees On: Spending Cuts', 'name': None, 'seo': None, 'sub': None}",G.O.P. Clings to One Thing It Agrees On: Spending Cuts,0.17777777777777778,0.5222222222222223,0.25,0.5333333333333333,0.0,0.0,2013,3
"Texas’ water planners envision 26 new reservoirs over the next half-century, at a cost of $13.6 billion.","Tucked away in northeast Texas, Lake Gilmer was the last major reservoir built in the state, more than a decade ago. Local officials said they had intended to share construction costs and water with a new power plant, but the power company backed out, leaving the City of Gilmer with the bill. ","{'main': 'Drought Revives Interest in Reservoirs', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'Drought Revives Interest in Reservoirs', 'name': None, 'seo': None, 'sub': None}",Drought Revives Interest in Reservoirs,0.06818181818181818,0.22727272727272727,0.13977272727272727,0.30424242424242426,0.0,0.0,2013,3
House Speaker John A. Boehner reiterated his opposition to new revenue as part of any deal to reverse automatic budget cuts that took effect over the weekend.,"With federal budget cuts beginning to take effect, House Speaker John A. Boehner reinforced his opposition Sunday to any deal to reverse the cuts that includes raising new revenue. But he and senior White House officials left open a narrow path to a comprehensive budget agreement that could restore at least some of the money at some point.","{'main': 'Speaker Says Broad Budget Deal Is Possible, but Not With More Revenue', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Speaker Says Broad Budget Deal Is Possible, but Not With More Revenue",0.13636363636363635,0.45454545454545453,-0.06060606060606061,0.2924242424242424,0.1875,0.6041666666666666,2013,3
Joaquin Castro is no longer just the mayor of San Antonio’s twin brother; he is building quite a reputation in Washington in his first year in the House of Representatives.,"WASHINGTON — Speaking last week at a conference on dropout prevention a few miles from his new Congressional office here, Representative Joaquin Castro, Democrat of San Antonio, cracked a self-deprecating joke. “In case you’re wondering,” he said, “you’re not talking to the mayor of San Antonio.”","{'main': 'The Twin in the Background Takes Center Stage', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'The Twin in the Background Takes Center Stage', 'name': None, 'seo': None, 'sub': None}",The Twin in the Background Takes Center Stage,0.25,0.3333333333333333,-0.02121212121212122,0.20707070707070707,-0.1,0.1,2013,3
"As Mitt Romney begins his return to public life, he said he does not expect to lead his party, but sharply criticized President Obama’s leadership.","Easing his way back into public life, Mitt Romney, the former Republican presidential candidate, in a TV interview Sunday mostly declined to reflect on his campaign’s shortcomings in his first interview since his defeat in November. But he did have a performance evaluation of the man who defeated him.","{'main': 'Little Second-Guessing From Romney', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Little Second-Guessing From Romney,-0.0625,0.4083333333333333,0.15,0.18,-0.1875,0.5,2013,3
"Newt Wallace, one of eight carriers for The Winters Express, has been walking the same blocks of downtown Winters, Calif. (population about 6,600) since 1947.","In the troubled newspaper industry, where steady layoffs mean that gray-haired reporters have disappeared from newsrooms as quickly as the typewriters that preceded them, Newt Wallace, a broad-shouldered 93-year-old, has held on.","{'main': 'Hardy Survivor of a Vanishing Print Era Is Still Delivering the Newspaper at 93', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hardy Survivor of a Vanishing Print Era Is Still Delivering the Newspaper at 93', 'name': None, 'seo': None, 'sub': None}",Hardy Survivor of a Vanishing Print Era Is Still Delivering the Newspaper at 93,0.0,0.125,-0.07812500000000001,0.671875,0.0,0.0,2013,3
The Washington metropolitan area is in line to experience the largest economic hit of any region from the $85 billion in spending cuts that President Obama made official on Friday.,"ARLINGTON, Va. — To listen to the human side of sequestration, wait in line here for the 595 bus to Reston, Va., a journey across a suburbia grown fat and happy on a federal spending boom in the past decade, primarily military.","{'main': 'Virginia’s Feast on U.S. Funds Nears an End', 'kicker': None, 'content_kicker': None, 'print_headline': 'Virginia’s Feast On U.S. Funds Nears an End', 'name': None, 'seo': None, 'sub': None}",Virginia’s Feast on U.S. Funds Nears an End,0.2,0.2,0.11250000000000002,0.36250000000000004,0.0,0.0,2013,3
Time magazine's cover story on the U.S. health care system spares no vested interest.,"WASHINGTON — The cover story in Time magazine last week wasn’t the usual fare, like “Marco Rubio: Savior of the Republican Party.”","{'main': ""Cataloging Health Care's Excesses"", 'kicker': 'Letter From Washington', 'content_kicker': None, 'print_headline': ""Cataloging Health Care's Excesses"", 'name': None, 'seo': None, 'sub': None}",Cataloging Health Care's Excesses,0.0,0.0,-0.125,0.15833333333333333,0.0,0.0,2013,3
"In conversations last week with Republican senators and rank-and-file members of Congress, President Obama hopes to build a broad consensus on deficit reduction that includes new revenue.","WASHINGTON — With few avenues left for winning a comprehensive budget deal that can reverse the across-the-board spending cuts that took effect over the weekend, President Obama has begun reaching out to senators in a bid to isolate Republican leaders in Congress and force a compromise.","{'main': 'Seeking Compromise, President Reaches Out to the Rank and File', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seeking Compromise, President Reaches Out To the Rank and File', 'name': None, 'seo': None, 'sub': None}","Seeking Compromise, President Reaches Out to the Rank and File",0.06628787878787878,0.27790404040404043,0.1,0.4375,-0.8,0.9,2013,3
"Farm bills passed by the full Senate and the House Agriculture Committee in 2012 would cost billions more this year if they were enacted without changes, according to a new estimate from the Congressional Budget Office.","Farm bills passed by the full Senate and the House Agriculture Committee in 2012 would cost billions more this year if they were enacted without changes, according to a new estimate from the Congressional Budget Office.","{'main': 'New Estimates Question Savings from Farm Bills', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",New Estimates Question Savings from Farm Bills,0.3287878787878788,0.5015151515151516,0.3287878787878788,0.5015151515151516,0.13636363636363635,0.45454545454545453,2013,3
"The former governor of Florida, a prominent Republican voice on immigration, advocates giving illegal immigrants a permanent legal status, but not a special path to citizenship.","As Congressional Republicans stake out an approach to overhauling the nation’s immigration system, a high-profile voice has emerged in support of a middle-ground option for the 11 million immigrants already in the country illegally.","{'main': 'Jeb Bush Appears to Support Middle Ground on Citizenship for Illegal Immigrants', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Jeb Bush Appears to Support Middle Ground on Citizenship for Illegal Immigrants,0.004285714285714287,0.4542857142857143,-0.5,0.5,-0.25,0.25,2013,3
"New rules being issued by the Obama administration will extend a previous requirement to report all rate increases for health plans sold to individuals, families and small businesses.","WASHINGTON — The Obama administration says it will require health insurance companies to report all price increases, no matter how small, to the federal government so officials can monitor the impact of the new health care law and insurers’ compliance with it.","{'main': 'Obama Asks Health Plans to Report Rising Rates', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Asks Health Plans To Report Rising Rates', 'name': None, 'seo': None, 'sub': None}",Obama Asks Health Plans to Report Rising Rates,-0.09343434343434343,0.34040404040404043,-0.05681818181818182,0.42727272727272725,0.0,0.0,2013,3
"In contrast to past friction over settlements or the peace process, the focus was on threats from Iran and Syria.","WASHINGTON — The thundering ovations, slickly produced videos and legions of lawmakers were the same as ever. But something was missing as the American Israel Public Affairs Committee convened here this week for its annual conference: tension.","{'main': 'Biden and Netanyahu Stress Points of Unity in Speeches to Pro-Israel Group', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biden and Netanyahu Stress Points of Unity in Speeches to Pro-Israel Group', 'name': None, 'seo': None, 'sub': None}",Biden and Netanyahu Stress Points of Unity in Speeches to Pro-Israel Group,-0.25,0.25,-0.09,0.12333333333333334,0.0,0.0,2013,3
"Mark Sanford, who turned the phrase “hiking the Appalachian Trail” into a euphemism for an affair, is one of 18 candidates vying for a Congressional seat in South Carolina.","CHARLESTON, S.C. — Mark Sanford, the former Republican governor of South Carolina, who turned the phrase “hiking the Appalachian Trail” into a euphemism for having an affair, sat in a coffee shop here on a recent morning and wept.","{'main': 'Ex-Governor Hopes a Lively House Race Is His Comeback Trail', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ex-Governor Hopes A Lively House Race Is His Comeback Trail', 'name': None, 'seo': None, 'sub': None}",Ex-Governor Hopes a Lively House Race Is His Comeback Trail,0.0,0.0,0.0,0.125,0.13636363636363635,0.5,2013,3
"President Obama plans to nominate Sylvia Mathews Burwell, the president of the Walmart Foundation, as his budget chief, the White House said on Sunday.","WASHINGTON — President Obama plans to nominate Sylvia Mathews Burwell, the president of the Walmart Foundation, as his budget chief, a White House official said on Sunday. ","{'main': 'Obama Picks Foundation President for Budget Chief', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Picks Foundation President for Budget Chief', 'name': None, 'seo': None, 'sub': None}",Obama Picks Foundation President for Budget Chief,0.0,0.0,0.0,0.0,0.0,0.0,2013,3
