abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"As cameras become more familiar sights, lawmakers in states that have allowed cities to make decisions about photo enforcement are starting to get involved.",WASHINGTON — The sudden flash lit up Christian Sevier’s Honda Civic as he drove on New York Avenue here. But it would take a few weeks before the $150 speeding ticket in his mailbox explained what had happened.,"{'main': 'Traffic Cameras Draw More Scrutiny by States', 'kicker': None, 'content_kicker': None, 'print_headline': 'Traffic Cameras Draw More Scrutiny by States', 'name': None, 'seo': None, 'sub': None}",Traffic Cameras Draw More Scrutiny by States,0.2916666666666667,0.3666666666666667,-0.015909090909090914,0.26363636363636367,0.5,0.5,2013,4
"A 135-year tradition at the White House was marked by the president’s dismal basketball performance, while families affected by gun violence joined thousands of revelers.","A man in a bunny suit, a YouTube sensation and a dismal free throw performance by the president got all the laughs at the White House Easter Egg Roll on Monday morning. But along with the more than 30,000 children who frolicked across the South Lawn of the White House in ruffle socks and pastel-colored neckties, families of the victims of gun violence served as reminders of the children who could not be there. ","{'main': 'Missed Shots and Quiet Messaging at Easter Egg Roll', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Missed Shots and Quiet Messaging at Easter Egg Roll,0.05,0.3,0.225,0.325,0.0,0.3333333333333333,2013,4
"With the number of cars on the road continuing to rise, boosters of the city’s new synchronized traffic system admit it may not be enough to prevent gridlock from worsening.","LOS ANGELES — To combat its infamous traffic, Los Angeles has built subways and light rail lines. It has widened highways and added car pool, toll and bus-only lanes. But the roads have remained stubbornly clogged, creating a drag on commerce and the quality of life that has persisted here for generations.","{'main': 'To Fight Gridlock, Los Angeles Synchronizes Every Red Light', 'kicker': None, 'content_kicker': None, 'print_headline': 'To Fight Gridlock, A City Synchronizes Every Red Light', 'name': None, 'seo': None, 'sub': None}","To Fight Gridlock, Los Angeles Synchronizes Every Red Light",0.06818181818181818,0.4772727272727273,-0.06666666666666667,0.5902777777777778,0.2,0.35,2013,4
"Political news from today’s Times and around the Web, plus a look at the latest happenings in Washington.",Today’s Times,"{'main': 'The Early Word: Evolution', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Evolution,0.25,0.5,0.0,0.0,0.1,0.3,2013,4
The four teams that remain in this year’s N.C.A.A. men’s basketball tournament have all played exceptionally well. So what are their odds now?,"This year’s N.C.A.A. tournament has not featured all that many great games — with some exceptions, like Michigan’s come-from-behind win against Kansas on Friday. The flip side is that the four teams that remain have all played exceptionally well, often dominating their opponents.","{'main': 'Louisville Favored in Final Four, but Wichita State Could Become Unlikeliest Champion', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': 'Four Dominant Teams, With One Standout', 'name': None, 'seo': None, 'sub': None}","Louisville Favored in Final Four, but Wichita State Could Become Unlikeliest Champion",0.6666666666666666,1.0,0.6916666666666667,0.6625,0.4,0.95,2013,4
"Senator Bob Casey, a Pennsylvania Democrat known for his relative conservatism on social issues, added his name to a growing list.","Senator Bob Casey, Democrat of Pennsylvania, who is often to the right of his party on social issues, joined the growing list of lawmakers who have announced their support for same-sex marriage rights.","{'main': 'Casey Announces Support for Same-Sex Marriage', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Casey Announces Support for Same-Sex Marriage,0.016666666666666666,0.03333333333333333,0.1595238095238095,0.3011904761904762,0.0,0.0,2013,4
Lawyers for James E. Holmes had tried to bargain for their client to plead guilty in exchange for life in prison with no chance of parole.,"CENTENNIAL, Colo. — James E. Holmes deserves to die for killing 12 people in a storm of bullets inside a packed Colorado movie theater last July, prosecutors said in a hearing here on Monday.","{'main': 'Death Penalty Is Sought in Shooting at Colorado Theater', 'kicker': None, 'content_kicker': None, 'print_headline': 'Death Penalty Is Sought In Shooting At Theater', 'name': None, 'seo': None, 'sub': None}",Death Penalty Is Sought in Shooting at Colorado Theater,-0.5,1.0,0.0,0.06666666666666667,0.0,0.0,2013,4
Free-roaming wild bison are back at the center of a new debate as they compete with cattle for space on Montana’s vast grasslands.,"HELENA, Mont. — Free-roaming wild bison, once vital to the history, culture and ecology of the high plains and then hunted nearly to oblivion, are back at the center of a new debate as they compete with cattle for space on Montana’s vast grasslands.","{'main': 'On the Montana Range, Efforts to Restore Bison Meet Resistance', 'kicker': None, 'content_kicker': None, 'print_headline': 'On the Montana Range, Efforts to Restore Bison Meet Resistance', 'name': None, 'seo': None, 'sub': None}","On the Montana Range, Efforts to Restore Bison Meet Resistance",0.02727272727272727,0.39090909090909093,0.06204545454545454,0.41181818181818186,0.0,0.0,2013,4
"After being a dedicated college applicant for more than a year, I might be expected to understand the admissions process better. Ironically, I am only more baffled by it.","Early in the college application process, I classified colleges as “dream” schools and “reach” schools based on their acceptance rates. It is popular advice to do so. Also, the terms “selectivity” and “acceptance rate” are often used interchangeably, and this indicated to me that the higher the acceptance rate of a college, the easier it is to get in.","{'main': 'Acceptance Rates, Apparently, Are Poor Predictors of Getting In', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Acceptance Rates, Apparently, Are Poor Predictors of Getting In",0.27999999999999997,0.58,0.31666666666666665,0.5666666666666667,-0.17500000000000002,0.475,2013,4
A number of conferences are drawing attention to issues of women's rights and development.,"WASHINGTON — Melanne Verveer ought to know. She’s been at it for more than 15 years, pushing, pleading, traveling, carrying her message to the powerful and the weak. While pounding away at male-dominated cultures, she has managed to help bring a crucial measure of rights and economic advancement to women and girls worldwide. ","{'main': 'Progress, One Conference at a Time', 'kicker': 'The Female Factor', 'content_kicker': None, 'print_headline': ""The Growing World of Women's Conferences"", 'name': None, 'seo': None, 'sub': None}","Progress, One Conference at a Time",0.0,0.0,0.125,0.665,0.0,0.0,2013,4
"Before your summer begins, juniors, it is important to lay the groundwork for an organized college application process in the fall.","This week, The Choice is publishing our monthly Counselor’s Calendar, which is intended to keep students on track during the college admissions process.","{'main': 'April College Checklist for Juniors', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",April College Checklist for Juniors,0.4,1.0,0.0,0.0,0.0,0.0,2013,4
Confusion and charges of racism suggested the judicial system was not ready for the initial stages of prosecuting 35 educators in the nation’s largest school-cheating scandal.,"ATLANTA — Confusion, anger and charges of racism played out at the Fulton County Jail here on Tuesday as the process of booking 35 educators in the nation’s largest school-cheating scandal began.","{'main': 'Divisions Form in Atlanta as Bail Is Set in Cheating Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Divisions Form In Atlanta As Bail Is Set In School Case', 'name': None, 'seo': None, 'sub': None}",Divisions Form in Atlanta as Bail Is Set in Cheating Case,-0.05,0.25,-0.39999999999999997,0.1,0.0,0.0,2013,4
"Political news from today’s Times and around the Web, plus a look at the latest happenings in Washington.",Today’s Times,"{'main': 'The Early Word: Legacy', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Legacy,0.25,0.5,0.0,0.0,0.1,0.3,2013,4
Spills in Arkansas and Utah have raised more questions about whether the Keystone XL project and the nation’s labyrinth of pipelines are being adequately monitored.,"Two recent oil pipeline spills have prompted new criticism from opponents of the proposed Keystone XL project, while raising more questions about whether the federal government is adequately monitoring the nation’s vast labyrinth of pipelines.","{'main': 'Pipeline Spills Stir New Criticism of Keystone Plan', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pipeline Spills Stir New Criticism of Keystone Plan', 'name': None, 'seo': None, 'sub': None}",Pipeline Spills Stir New Criticism of Keystone Plan,0.41666666666666663,0.41666666666666663,0.19393939393939394,0.5075757575757576,0.13636363636363635,0.45454545454545453,2013,4
"Making people angry is an occupational hazard of being a prosecutor, but it is impossible to know who might follow through with deadly intent.","The defendant had accosted the prosecutor before, shouting death threats at him on a Washington street. Then one day in court, he caught the eye of the prosecutor, Roger Canaff, and slowly drew his finger across his throat. ","{'main': 'Prosecutors Are at Risk, but Security Is Limited', 'kicker': None, 'content_kicker': None, 'print_headline': 'Prosecutors Are at Risk, But Security Is Limited', 'name': None, 'seo': None, 'sub': None}","Prosecutors Are at Risk, but Security Is Limited",-0.4555555555555555,0.7999999999999999,-0.30000000000000004,0.39999999999999997,-0.07142857142857142,0.14285714285714285,2013,4
"Fargo, N.D., is preparing for its fourth flood in the last five years, but plans are under way to wall off the city from the Red River’s spring rages.","FARGO, N.D. — Just last fall, the reservoirs and rivers here in the Red River Valley were so low from drought that Mayor Dennis R. Walaker of Fargo was concerned that the faucets and shower heads in his city would run dry.","{'main': 'Sandbag Season Has Fargo Thinking of a Better Way', 'kicker': None, 'content_kicker': None, 'print_headline': 'Sandbag Season Has Fargo Thinking of a Better Way', 'name': None, 'seo': None, 'sub': None}",Sandbag Season Has Fargo Thinking of a Better Way,0.0,0.022222222222222223,-0.016666666666666663,0.24166666666666664,0.5,0.5,2013,4
Officers and a bomb-sniffing dog were on hand as the rifle association unveiled its plan to train and arm security guards at every school in the nation.,"WASHINGTON — With the Senate set to debate gun control this month, a National Rifle Association task force released a 225-page report on Tuesday that called for armed police officers, security guards or staff members in every American school, and urged states to loosen gun restrictions to allow trained teachers and administrators to carry weapons.","{'main': 'Report Sees Guns as Path to Safety in Schools', 'kicker': None, 'content_kicker': None, 'print_headline': 'Report Sees Guns as Path To Safety In Schools', 'name': None, 'seo': None, 'sub': None}",Report Sees Guns as Path to Safety in Schools,0.0,0.0,0.0,0.0,0.0,0.0,2013,4
"Defense Secretary Chuck Hagel and the department’s deputy secretary, Ashton B. Carter, will return a share of their salaries to the federal Treasury for the same number of days that employees are furloughed as a result of across-the-board budget cuts.","In an unusual act of solidarity with the Pentagon’s civilian workforce, Defense Secretary Chuck Hagel and the department’s deputy secretary, Ashton B. Carter, will return a share of their salaries to the federal Treasury for the same number of days that employees are docked because of furloughs.","{'main': 'In Act of Solidarity, Top Pentagon Officials Will Return a Share of Salaries', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","In Act of Solidarity, Top Pentagon Officials Will Return a Share of Salaries",0.05,0.5125,0.1,0.5625,0.5,0.5,2013,4
"It’s not a debate, but Hillary Rodham Clinton and Vice President Joseph R. Biden Jr. will both be on the same stage as award presenters on Tuesday night.",Before the Great Showdown of the Presidential Candidates comes the Great Showdown of the Award Presenters.,"{'main': 'Clinton and Biden on Stage, No Spin Room Needed', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Clinton and Biden on Stage, No Spin Room Needed",0.0,0.125,0.8,0.75,0.0,0.0,2013,4
"Washington, the only state ever to have legalized abortion through a popular vote, is now debating a law that would require health insurers to pay for an elective abortion.","OLYMPIA, Wash. — The legality or availability of abortion is under challenge from North Dakota to Arkansas this spring as conservative state legislatures throw down roadblocks. But here in this corner of the Far West, winds may blow the other way. ","{'main': 'In Washington, Abortion Debate Counters Trend', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Washington, Abortion Debate Counters Trend', 'name': None, 'seo': None, 'sub': None}","In Washington, Abortion Debate Counters Trend",0.3,0.95,-0.06018518518518518,0.5546296296296297,0.0,0.0,2013,4
"Two more senators, one from each party, announced their support for same-sex marriage rights on Tuesday.","Two more senators, one from each party, announced their support for same-sex marriage on Tuesday. Their shifts appear to mark 50 votes to legalize such unions in the Senate. ","{'main': 'G.O.P. and Democratic Senators Back Gay Marriage', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': 'More Senators Support Gay Marriage', 'name': None, 'seo': None, 'sub': None}",G.O.P. and Democratic Senators Back Gay Marriage,0.5,0.5,0.25,0.5,0.20833333333333334,0.2916666666666667,2013,4
Nothing about a largely rural area’s crimes has helped explain why two Kaufman County prosecutors were shot and killed in the span of eight weeks.,"KAUFMAN, Tex. — To scan the crime blotter of this largely rural county is to get a snapshot of life in small-town Texas.","{'main': 'Sprawling County in Texas Seeks Clues to Prosecutors’ Deaths', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seeking Clues to Prosecutors’ Deaths', 'name': None, 'seo': None, 'sub': None}",Sprawling County in Texas Seeks Clues to Prosecutors’ Deaths,-0.1,0.0,0.0,0.0,0.0,0.0,2013,4
"Amid intense opposition to its plan for a liquid-propane storage tank in Searsport, Me., DCP Midstream Partners abruptly pulled its application.","A Denver oil company that had proposed building a 14-story liquid-propane storage tank on the Maine coast abruptly withdrew its application on Tuesday, bringing to a sudden halt a contentious battle that had raged for three years in the tiny town of Searsport and its environs.","{'main': 'Denver Oil Concern Withdraws Its Plan for Big Tank in Maine', 'kicker': None, 'content_kicker': None, 'print_headline': 'Denver Oil Concern Withdraws Its Plan for Big Tank in Maine', 'name': None, 'seo': None, 'sub': None}",Denver Oil Concern Withdraws Its Plan for Big Tank in Maine,0.037500000000000006,1.0,-0.041666666666666664,0.6666666666666666,0.0,0.1,2013,4
Law enforcement officials investigating the fatal shootings of two prosecutors remain no closer to linking the shootings to any particular suspects or motive.,"KAUFMAN, Tex. — Law enforcement officials investigating the fatal shootings of two prosecutors here have been pursuing a variety of leads, including prison interviews with members of a violent white-supremacist gang and an examination of cases worked on by both victims. But they remain no closer to linking the shootings to any particular suspects or motive.","{'main': 'Officials Say Texas Inquiry Is Not Limited to White-Supremacist Gang', 'kicker': None, 'content_kicker': None, 'print_headline': 'Officials Say Inquiry Into Deaths of Two Texas Prosecutors Is Not Limited to Gang', 'name': None, 'seo': None, 'sub': None}",Officials Say Texas Inquiry Is Not Limited to White-Supremacist Gang,0.16666666666666666,0.3333333333333333,-0.3166666666666667,0.6666666666666666,0.03571428571428571,0.14285714285714285,2013,4
"Political news from today’s Times and around the Web, plus a look at the latest happenings in Washington.",Today’s Times,"{'main': 'The Early Word: Pathway', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Pathway,0.25,0.5,0.0,0.0,0.1,0.3,2013,4
"Eight of the states with the highest levels of gun violence were among the 25 states with the weakest gun laws, a report by the Center for American Progress found.","Many states with the weakest gun laws have the worst rates of gun violence, ranking high on numerous indicators, like gun homicides and suicides, firearm deaths of children, and killings of law enforcement officers, according to a report to be issued Wednesday by the liberal Center for American Progress.","{'main': 'Report Links High Rates of Gun Violence to Weak State Regulations', 'kicker': None, 'content_kicker': None, 'print_headline': 'Report Links High Rates of Gun Violence to Weak State Regulations', 'name': None, 'seo': None, 'sub': None}",Report Links High Rates of Gun Violence to Weak State Regulations,-0.05,0.05,-0.07333333333333332,0.44,-0.1075,0.5825,2013,4
"Louis C. Taylor was convicted for starting the deadliest fire in Arizona history, but his case is now helping to call into question previously held arson investigation principles.","TUCSON — Prosecutors who seek a conviction on a charge of arson must first prove that a fire was intentionally set, and then that the defendant was the one who set it.","{'main': 'Advances in Science of Fire Free a Convict After 42 Years', 'kicker': None, 'content_kicker': None, 'print_headline': 'Advances in Science of Fire Free a Convict After 42 Years', 'name': None, 'seo': None, 'sub': None}",Advances in Science of Fire Free a Convict After 42 Years,-0.08333333333333333,0.13333333333333333,0.25,0.3333333333333333,0.4,0.8,2013,4
"Leobardo Espinoza Jr., a student at Topeka High School in Kansas, already has roommates lined up for one of his prospective colleges. Now that decision time is near, however, he is beginning to reconsider.",Editor’s Note: This post was written before most college decisions were released. We’ll have more updates about the author’s admission results in the coming days. Stay tuned. — Tanya Abrams,"{'main': 'My Life. My College Choice. (Sorry, Friends.)', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","My Life. My College Choice. (Sorry, Friends.)",0.13,0.47000000000000003,0.5,0.5,-0.5,1.0,2013,4
"The view that Medicare recipients get only what they have paid for through taxes, premiums and medical co-payments has challenged lawmakers as they try to limit spending.","WASHINGTON — President Obama had Senate Republicans nodding in agreement during a recent ice-breaking dinner as he described a basic problem for the nation’s fiscal future: For each dollar that Americans pay for Medicare, they ultimately draw about $3 in benefits. What’s more, he added, most people do not understand that.","{'main': 'Misperceptions of Benefits Make Trimming Them Harder', 'kicker': None, 'content_kicker': None, 'print_headline': 'Misperceptions of Benefits Make Trimming Harder', 'name': None, 'seo': None, 'sub': None}",Misperceptions of Benefits Make Trimming Them Harder,0.0,0.5,0.16666666666666666,0.4166666666666667,-0.1,0.0,2013,4
The legislation appears to contrast with a broader plan taking shape in the Senate.,"WASHINGTON — In the shadow of a bipartisan Senate group preparing to roll out broad immigration legislation next week, shortly after Congress returns from its holiday break, a bipartisan group of eight House members is readying its own bill. ","{'main': 'House Immigration Bill Is Said to Offer 3 Paths', 'kicker': None, 'content_kicker': None, 'print_headline': 'House Immigration Bill Is Said to Offer 3 Paths', 'name': None, 'seo': None, 'sub': None}",House Immigration Bill Is Said to Offer 3 Paths,0.0,0.0,0.165625,0.403125,0.0,0.0,2013,4
"President Obama plans to return part of his salary in solidarity with federal workers who are going to be furloughed as part of automatic budget cuts, an official said Wednesday.","President Obama plans to return 5 percent of his salary to the Treasury in solidarity with federal workers who are going to be furloughed as part of the automatic budget cuts known as the sequester, an administration official said Wednesday.","{'main': 'In a Budget Gesture, Obama Will Return 5% of His Salary', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Will Return 5% of Salary in Budget Gesture', 'name': None, 'seo': None, 'sub': None}","In a Budget Gesture, Obama Will Return 5% of His Salary",0.0,0.0,0.0,0.0,0.0,0.0,2013,4
Hillary Rodham Clinton made her public debut in her new role as prospective presidential candidate on Tuesday night by returning to the issue of empowerment of women around the globe.,WASHINGTON — Hillary Rodham Clinton made her public debut in her new role as prospective presidential candidate on Tuesday night by returning to the issue that has animated her long career on the national stage — the empowerment of women around the globe.,"{'main': 'Clinton Speaks Up for Women’s Issues', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Clinton Speaks Up for Women’s Issues,0.06818181818181818,0.2606060606060606,0.028787878787878782,0.3070707070707071,0.0,0.0,2013,4
"Doctors who perform abortions would be required to have admission privileges at local hospitals, which the political climate could make difficult for them to obtain.",The Alabama Legislature late Tuesday adopted stringent new regulations for abortion clinics that supporters called a step to protect women but that others called medically unnecessary and a disguised effort to force the closing of the state’s five abortion clinics.,"{'main': 'Alabama Legislature Passes New Limits on Abortion Clinics', 'kicker': None, 'content_kicker': None, 'print_headline': 'Alabama Legislature Approves New Limits on Abortion Clinics', 'name': None, 'seo': None, 'sub': None}",Alabama Legislature Passes New Limits on Abortion Clinics,-0.16666666666666666,0.3666666666666667,-0.1878787878787879,0.6515151515151515,0.13636363636363635,0.45454545454545453,2013,4
Videos that appeared to portray inmates using drugs and alcohol — and handling a firearm — were shown in court as part of a suit over parish prison reforms.,"NEW ORLEANS — Lawyers and onlookers were stunned when videos were played in federal court here Tuesday that appeared to show inmates in the Orleans Parish Prison using drugs, drinking beer and showing off a loaded pistol. The videos, which lawyers for the sheriff’s department said were filmed four years ago and had recently been found in a safe, were shown as part of a hearing to determine whether a federal consent decree is warranted to reform the city jail.","{'main': 'New Orleans Jail Videos Bring Shock at Hearing', 'kicker': None, 'content_kicker': None, 'print_headline': 'New Orleans Jail Videos Bring Shock At Hearing', 'name': None, 'seo': None, 'sub': None}",New Orleans Jail Videos Bring Shock at Hearing,0.0,0.0,0.1340909090909091,0.30113636363636365,0.018181818181818174,0.22727272727272727,2013,4
"Brian Lindeman, the director of financial aid at Macalester College, answers questions about understanding financial aid packages.","As the end of March wraps up the suspense of college acceptances and rejections, the beginning of April tips the decision-making power to students, who must now choose where to enroll. Most students, after having received their (virtual) envelopes, have until May 1 to decide.","{'main': 'How Final Is a College’s Financial Aid Offer?', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",How Final Is a College’s Financial Aid Offer?,0.0,0.0,0.5,0.5,0.0,0.5,2013,4
"Child care costs have nearly doubled since the mid-1980s, but the portion of families paying for care has dropped, according to a new Census Bureau report.","Child care costs have nearly doubled since the mid-1980s, but the portion of families paying for care has dropped, according to a new Census Bureau report. ","{'main': 'As Child Care Costs Rise, Families Seek Alternatives', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Child Care Costs Rise, Families Seek Alternatives', 'name': None, 'seo': None, 'sub': None}","As Child Care Costs Rise, Families Seek Alternatives",0.11818181818181818,0.42727272727272725,0.11818181818181818,0.42727272727272725,0.0,0.0,2013,4
"In his first major address as defense secretary, Chuck Hagel called for a need to rebalance missions and money available for the Pentagon.","WASHINGTON — Defense Secretary Chuck Hagel, facing inevitable steep cuts in military spending even as global threats remain high, said Wednesday that he is being forced to consider fundamental changes in how the Pentagon defends American interests and conducts its daily business. ","{'main': 'Budget Constraints Forcing an Overhaul in Military Operations, Hagel Says', 'kicker': None, 'content_kicker': None, 'print_headline': 'Budget Constraints Forcing an Overhaul in Military Operations, Hagel Says', 'name': None, 'seo': None, 'sub': None}","Budget Constraints Forcing an Overhaul in Military Operations, Hagel Says",0.23750000000000002,0.41111111111111115,-0.034285714285714294,0.26285714285714284,-0.1,0.1,2013,4
