abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"A coalition of protest groups was seeking to ease strict security provisions at the Democratic National Convention, but Judge Marcia S. Krieger questioned how the rules impinged on free speech.","DENVER  A federal trial in a lawsuit seeking to ease strict security provisions at the Democratic National Convention ended Thursday with repeated questions from the judge about how the rules impinge on free speech, as the groups behind the lawsuit have charged.","{'main': 'Judge to Rule on Limits at Denver Convention', 'kicker': None, 'content_kicker': None, 'print_headline': 'Judge to Rule on Limits At Denver Convention', 'name': None, 'seo': None, 'sub': None}",Judge to Rule on Limits at Denver Convention,0.4,0.8,0.0,0.75,0.0,0.0,2008,8
The chairman of the Democratic Congressional Campaign Committee counseled that Democratic House candidates still have a tough road ahead between now and November.,"In his latest memo to fellow lawmakers, Representative Chris Van Hollen, the chairman of the Democratic Congressional Campaign Committee, cautioned his members against slipping “into complacency,” even as he expressed confidence that the Democrats would pick up seats in November.","{'main': 'House Dem Chief: Don’t Get Complacent', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",House Dem Chief: Don’t Get Complacent,-0.3888888888888889,0.8333333333333334,0.2,0.5,0.0,0.0,2008,8
"A country star coins a ditty, “Raising McCain.”"," Senator Barack Obama has will.i.am (and, wanted or not, Ludacris). Senator Hillary Rodham Clinton had Merle Haggard. Even Representative Ron Paul has this girl. Now, Senator John McCain has his own theme song by a music star. ","{'main': 'A Song for McCain', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",A Song for McCain,0.0,0.0,0.6,1.0,0.0,0.0,2008,8
A program started by John Edwards to pay a year’s college tuition for each graduate of a high school in North Carolina has closed.,"The freshmen entering Greene Central High School in Snow Hill, N.C., in 2005 thought they had something a little extra to look forward to, should they make it through the four years. That year, John Edwards began a program, College for Everyone, to pay a year’s tuition for each graduate.","{'main': 'Edwards Scholar Program Ends', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Edwards Scholar Program Ends,0.03,0.32,-0.006874999999999999,0.34750000000000003,0.0,0.0,2008,8
"As some campgrounds reopen and hotel workers clean the soot from linens, the goal almost everywhere in Big Sur, Calif., is salvaging what is left of the summer season.","BIG SUR, Calif.  Kirk Gafill sat on the wooden deck of his restaurant, the Nepenthe, last weekend as ash fell like pepper flakes on 30 outdoor diners. ","{'main': 'Fire Damage Takes a Toll on the Economy in Big Sur', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fire Damage Takes a Toll on the Economy in Big Sur', 'name': None, 'seo': None, 'sub': None}",Fire Damage Takes a Toll on the Economy in Big Sur,0.12222222222222223,0.26666666666666666,0.0,0.05555555555555556,0.0,0.1,2008,8
"The Republican candidate says his approach, in ads and criticism, is all part of the campaign.","PANAMA CITY, Fla. — He has a television ad likening Senator Barack Obama’s celebrity status to Britney Spears and Paris Hilton, and a Web video juxtaposing footage of Mr. Obama with a clip of Charlton Heston, as Moses, parting the Red Sea. But Senator John McCain said Friday that he is running a respectful campaign, not a negative one.","{'main': 'McCain Defends Attacks on Obama as Having ‘Fun’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",McCain Defends Attacks on Obama as Having ‘Fun’,0.0,0.0,0.21666666666666667,0.3666666666666667,0.3,0.2,2008,8
"A plane that was navigating through thunderstorms crashed as it was about to land at an airport in southern Minnesota, federal officials said.","A plane navigating through harsh thunderstorms crashed Thursday morning as it was trying to land at an airport in southern Minnesota, killing at least eight people, many of them business executives on their way to a meeting, the Federal Aviation Administration and the local authorities said.","{'main': 'Plane Crashes in Minnesota, Killing 8 Onboard', 'kicker': None, 'content_kicker': None, 'print_headline': '8 People Killed As Jet Crashes In Minnesota', 'name': None, 'seo': None, 'sub': None}","Plane Crashes in Minnesota, Killing 8 Onboard",0.0,0.0,0.0,0.32,0.0,0.0,2008,8
"A federal judge set a date of Sept. 24 to begin Senator Ted Stevens’s trial on charges that he concealed more than $250,000 in gifts from an oil services company and its chief executive.",ANCHORAGE  It was fist pumps all around at the campaign headquarters of Senator Ted Stevens here on Thursday.,"{'main': 'Alaska Senator Seeks a Quick Trial', 'kicker': None, 'content_kicker': None, 'print_headline': 'Alaska Senator Seeks a Quick Trial, and His Request Is Granted', 'name': None, 'seo': None, 'sub': None}",Alaska Senator Seeks a Quick Trial,0.5,0.5,0.0,0.0,0.3333333333333333,0.5,2008,8
"McCain takes on Obama, calling him captive to teachers’ unions.","ORLANDO, Fla. – Senator John McCain criticized Senator Barack Obama’s education policy here Friday in an address to the National Urban League, saying that if he “continues to defer to the teachers unions, instead of committing to real reform, then he should start looking for new slogans.’’","{'main': 'At Urban League, McCain Faces Skeptics', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","At Urban League, McCain Faces Skeptics",0.2,0.6,0.11212121212121212,0.2515151515151515,0.0,0.0,2008,8
To be a presidential candidate is not unlike being the leader of an improvisational theater troupe. Each day is pregnant with bizarre possibility.,"ST. PETERSBURG, Fla. — To be a presidential candidate is not unlike being the leader of an improvisational theater troupe. Each day is pregnant with bizarre possibility. ","{'main': 'Obama, Interrupted', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Obama, Interrupted",0.3666666666666667,0.55,0.3666666666666667,0.55,0.0,0.0,2008,8
"President Bush’s top advisers cannot ignore subpoenas issued by Congress, a federal judge ruled.","WASHINGTON  President Bush’s top advisers cannot ignore subpoenas issued by Congress, a federal judge ruled on Thursday in a case that involves the firings of several United States attorneys but has much wider constitutional implications for all three branches of government.","{'main': 'Judge Rules Bush Advisers Can’t Ignore Subpoenas', 'kicker': None, 'content_kicker': None, 'print_headline': 'Judge Rules Bush Advisers Can’t Ignore Subpoenas', 'name': None, 'seo': None, 'sub': None}",Judge Rules Bush Advisers Can’t Ignore Subpoenas,0.5,0.5,0.2333333333333333,0.2333333333333333,0.0,0.0,2008,8
"With each candidates poised to address a prominent black civil rights organization, the issue of race is likely to remain at the front and center.","Senator John McCain today plans to address an annual conference of the National Urban League, the day after he and his campaign accused Senator Barack Obama of “playing the race card.”","{'main': 'The Early Word: Playing Cards', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Playing Cards,0.05833333333333334,0.6333333333333334,0.0,0.0,0.1,0.3,2008,8
Personal attacks seemed to matter less on a day when the Labor Department reported increased unemployment.,"Hours before Senator Barack Obama arrived at St. Petersburg, Fla., on Friday for a town-hall-style campaign meeting, the newspaper had arrived on people’s doorsteps, and the news was not good.","{'main': 'Obama and McCain Confront Troubled Economy', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Obama and McCain Confront Troubled Economy,-0.08333333333333333,0.18333333333333332,-0.35,0.6000000000000001,-0.5,1.0,2008,8
"After prosecutors rested their case against Osama bin Laden’s former driver, the military judge closed the courtroom so the tribunal could hear defense testimony in secret.","GUANTÁNAMO BAY, Cuba  After military prosecutors rested their case against Osama bin Laden’s former driver, the military judge on Thursday closed the courtroom to the news media and other observers for the first time so the tribunal could hear defense testimony in secret. ","{'main': 'Prosecution Rests, Then Terror Trial Enters Secret Session to Hear Defense Testimony', 'kicker': None, 'content_kicker': None, 'print_headline': 'Prosecution Rests, Then Terror Trial Enters Secret Session to Hear Defense Testimony', 'name': None, 'seo': None, 'sub': None}","Prosecution Rests, Then Terror Trial Enters Secret Session to Hear Defense Testimony",-0.15000000000000002,0.22499999999999998,-0.08214285714285716,0.24404761904761904,-0.4,0.7,2008,8
"The Republican candidate offers up a new commercial, this one tackling his opponent’s soaring words.",The One. Moses. Epiphany. The Light Will Shine Down on You. ,"{'main': 'McCain Ad Mocks Obama as ‘The One’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",McCain Ad Mocks Obama as ‘The One’,0.07878787878787878,0.15151515151515152,0.12222222222222223,0.49444444444444446,0.0,0.0,2008,8
"The 40th anniversary of “Humanae Vitae,” the papal encyclical reasserting the Roman Catholic Church’s condemnation of contraception, has come and gone, and the debate continues.","The 40th anniversary of “Humanae Vitae,” the papal encyclical reasserting the Roman Catholic Church’s condemnation of contraception, has come and gone, and, well, it was pretty much like the 30th anniversary, and the 25th and the 20th and the 15th. ","{'main': 'After 40 Years, a Debate Reverberates', 'kicker': 'Beliefs', 'content_kicker': None, 'print_headline': 'After 40 Years, a Debate Reverberates', 'name': None, 'seo': None, 'sub': None}","After 40 Years, a Debate Reverberates",0.0,0.1,0.1125,0.325,0.0,0.0,2008,8
"After the House adjourned for the summer recess, several dozen Republicans refused to leave, insisting that they wanted to stay and debate legislation to address high gasoline prices.","WASHINGTON  When it comes time to adjourn at the end of each week, members of Congress often sprint for the airport. But after the House officially adjourned for the five-week summer recess, at 11:23 a.m. on Friday, several dozen Republicans refused to leave, insisting that they wanted to stay and debate legislation to address high gasoline prices. ","{'main': 'Congress Adjourns, but Talks on Oil Persist', 'kicker': None, 'content_kicker': None, 'print_headline': 'Congress Adjourns, but Talks on Oil Persist', 'name': None, 'seo': None, 'sub': None}","Congress Adjourns, but Talks on Oil Persist",0.08,0.27,0.08,0.27,0.0,0.0,2008,8
"A district attorney in Weld County, Colorado, announced that he would prosecute the killing of Angie Zapata, a transgender woman, as a hate crime.","GREELEY, Colo.  Angie Zapata began living as a woman six years ago even though she was born male and named Justin.","{'main': 'Death of a Transgender Woman Is Called a Hate Crime', 'kicker': None, 'content_kicker': None, 'print_headline': 'Death of a Transgender Woman Is Called a Hate Crime', 'name': None, 'seo': None, 'sub': None}",Death of a Transgender Woman Is Called a Hate Crime,-0.8,0.9,0.0,0.1,-0.8,0.9,2008,8
Three teenagers were killed when a man dressed in camouflage and carrying an assault rifle emerged from Wisconsin woods and opened fire on a group of young people gathered near a river.,Three teenagers were killed Thursday afternoon when a man dressed in camouflage and carrying an assault rifle emerged from Wisconsin woods and opened fire on a group of young people gathered near a river.,"{'main': 'Gunman Kills Three Teenagers in Rural Wisconsin; Suspect Is in Custody', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gunman Kills Three Teenagers in Rural Wisconsin; Suspect Is in Custody', 'name': None, 'seo': None, 'sub': None}",Gunman Kills Three Teenagers in Rural Wisconsin; Suspect Is in Custody,0.0,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,2008,8
"Defense lawyers for Salim Hamdan, Osama bin Laden’s former driver, rested their case after less than two days, bringing testimony to a close in the first American war crimes trial since World War II.","GUANTÁNAMO BAY, Cuba  Defense lawyers for Salim Hamdan, Osama bin Laden’s former driver, rested their case on Friday after less than two days, bringing testimony to a close in the first American war crimes trial since World War II.","{'main': 'Terror Trial Nears End as Defense Rests Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Terror Trial Nears End As Defense Rests Case', 'name': None, 'seo': None, 'sub': None}",Terror Trial Nears End as Defense Rests Case,0.020833333333333336,0.09999999999999999,0.020833333333333336,0.09999999999999999,0.0,0.0,2008,8
"Bruce E. Ivins, who was described as “upbeat,” entered the final stages of a psychological decline once it was clear that he could face murder charges in the 2001 anthrax attacks.","FREDERICK, Md.  Bruce E. Ivins arrived last month for a group counseling session at a psychiatric center here in his hometown with a startling announcement: Facing the prospect of murder charges, he had bought a bulletproof vest and a gun as he contemplated killing his co-workers at the nearby Army research laboratory.","{'main': 'Anthrax Suspect’s Death Is Dark End for a Family Man', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Death of Suspect, a Dark End for a Family Man and Community Volunteer', 'name': None, 'seo': None, 'sub': None}",Anthrax Suspect’s Death Is Dark End for a Family Man,0.03333333333333333,0.49444444444444446,-0.19999999999999998,0.22222222222222224,-0.15,0.4,2008,8
"The candidates spent the last week talking about the economy, and the Sunday shows are ready to help keep them on message.","The candidates spent the last week talking about the economy, and the Sunday shows are ready to help keep them on message. ","{'main': 'Sunday’s Breakfast Menu, Aug. 3', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Sunday’s Breakfast Menu, Aug. 3",0.03333333333333333,0.22222222222222224,0.03333333333333333,0.22222222222222224,0.0,0.0,2008,8
The disclosure that a former colleague of Dr. Steven J. Hatfill committed suicide after investigators prepared to indict him provided the clearest indication that Dr. Hatfill may finally achieve his goal of clearing his name.,"WASHINGTON  Having been named a “person of interest” in the investigation of the 2001 anthrax attacks, the former Army scientist Steven J. Hatfill has tried for six years to clear his name, both inside court and out.","{'main': 'A Onetime ‘Person of Interest’ Moves a Step Closer to Public Exoneration', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Onetime ‘Person of Interest’ Moves a Step Closer to Public Exoneration', 'name': None, 'seo': None, 'sub': None}",A Onetime ‘Person of Interest’ Moves a Step Closer to Public Exoneration,0.0,0.5,0.049999999999999996,0.19166666666666665,0.0,0.06666666666666667,2008,8
Barack Obama’s formidable network was uncharacteristically quiet on the issue of how race got injected into the contest.,,"{'main': 'With Genie Out of Bottle, Obama Is Careful on Race', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Genie Out of the Bottle, Obama Treads Carefully on Race', 'name': None, 'seo': None, 'sub': None}","With Genie Out of Bottle, Obama Is Careful on Race",0.0,0.3333333333333333,0.0,0.0,-0.1,1.0,2008,8
He muses that John McCain would play a role to keep him on his toes.,"TITUSVILLE, Fla. — Executive decisions pile quickly in on presidential candidates, and so Barack Obama finds himself asked a presidential personnel question today.","{'main': 'Obama Answers Question on Opposition Cabinet', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Obama Answers Question on Opposition Cabinet,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,2008,8
"Citing political realities, Senator Barack Obama signaled an openness to compromise legislation that would include offshore drilling in Florida.","Senator Barack Obama focused largely on the economy during his speech in St. Petersburg, Fla., on Friday and repeated his charge that opening new sites for offshore drilling would take a decade or more to produce results. ","{'main': 'The Early Word: Obama Open to Drilling Compromise', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Obama Open to Drilling Compromise,0.0,0.1,0.28354978354978355,0.46103896103896097,0.05,0.4,2008,8
"Senators John McCain and Barack Obama campaigned in the crucial swing state of Florida, with Mr. McCain trying to court black leaders while criticizing Mr. Obama’s educational policies.","ORLANDO, Fla.  Senators John McCain and Barack Obama campaigned in the crucial swing state of Florida on Friday, with Mr. McCain trying to court black leaders while criticizing Mr. Obama’s educational policies. ","{'main': 'Rivals Take Presidential Campaigns to Florida', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rivals Take Presidential Campaigns To Florida', 'name': None, 'seo': None, 'sub': None}",Rivals Take Presidential Campaigns to Florida,0.02777777777777778,0.5611111111111111,0.02777777777777778,0.5611111111111111,0.0,0.0,2008,8
"Nearly eight weeks have passed since someone tossed a Molotov cocktail over the wall of the Texas Governor’s Mansion, and the Texas Rangers seem no closer to finding the culprit.","AUSTIN, Tex.  It has been nearly eight weeks since someone tossed a Molotov cocktail over the wall of the Governor’s Mansion here, and the Texas Rangers seem no closer to finding the culprit than they did on the day of the fire, which gutted the historic landmark. ","{'main': 'Firebombing Leads to Finger-Pointing, Except at a Suspect', 'kicker': 'Statehouse Journal', 'content_kicker': None, 'print_headline': 'Firebombing Leads to Finger-Pointing, Except at a Suspect', 'name': None, 'seo': None, 'sub': None}","Firebombing Leads to Finger-Pointing, Except at a Suspect",0.1,0.4,0.05,0.2,0.0,0.0,2008,8
"Nine people, including two social workers, were charged in connection with the death of Danieal Kelly, 14, who starved in a West Philadelphia apartment.","PHILADELPHIA  A city agency that was faulted by a grand jury in connection with the death of a teenage girl in its care is working to repair systemic problems that have led to other fatalities, its new commissioner said Friday.","{'main': 'Girl’s Parents and Agency Face Charges in Starvation', 'kicker': None, 'content_kicker': None, 'print_headline': 'Girl’s Parents And Agency Face Charges In Starvation', 'name': None, 'seo': None, 'sub': None}",Girl’s Parents and Agency Face Charges in Starvation,0.03333333333333333,0.06666666666666667,0.1278409090909091,0.45738636363636365,0.0,0.0,2008,8
"A system called Slydial lets callers dial a cellphone and go right to voice mail, avoiding an unwanted conversation.","When Alexis Gorman, 26, wanted to tell a man she had been dating that the courtship was over, she felt sending a Dear John text message was too impersonal. But she worried that if she called the man, she would face an awkward conversation or a confrontation.","{'main': 'Don’t Want to Talk About It? Order a Missed Call', 'kicker': None, 'content_kicker': None, 'print_headline': 'Don’t Want to Talk About It? New Service Sells Missed Calls', 'name': None, 'seo': None, 'sub': None}",Don’t Want to Talk About It? Order a Missed Call,0.2857142857142857,0.5357142857142857,-0.6,1.0,0.0,0.0,2008,8
"With the urgent push for more energy, archaeologists worry that history and prehistory could be lost.","DOLORES, Colo.  The dusty documentation of the Anasazi Indians a thousand years ago, from their pit houses and kivas to the observatories from which they charted the heavens, lies thick in the ground near here at Canyons of the Ancients National Monument.","{'main': 'Energy Boom in West Threatens Indian Artifacts', 'kicker': None, 'content_kicker': None, 'print_headline': 'Energy Boom in the West Threatens Indian Artifacts', 'name': None, 'seo': None, 'sub': None}",Energy Boom in West Threatens Indian Artifacts,0.5,0.5,-0.19999999999999998,0.4916666666666667,0.0,0.0,2008,8
"Among states struggling with budget deficits brought on by a national economic slowdown and the subprime lending crisis, California saw its problems brought into sharp relief last week.","LOS ANGELES  Among states struggling with budget deficits brought on by a national economic slowdown and the subprime lending crisis, California saw its problems brought into sharp relief last week. ","{'main': 'California Is Among States Struggling With Budgets', 'kicker': None, 'content_kicker': None, 'print_headline': 'California Is Among States Struggling With Budgets', 'name': None, 'seo': None, 'sub': None}",California Is Among States Struggling With Budgets,0.025000000000000005,0.33888888888888885,0.025000000000000005,0.33888888888888885,0.0,0.0,2008,8
"While the candidates both tried to focus on the economy, race was the dominant topic of the week, ending with a serious look at Barack Obama’s take on affirmative action.","At the end of a week during which the race issue emerged — perhaps accidentally, perhaps not — The Times’s Rachel L. Swarns has a serious examination of Senator Barack Obama’s position on affirmative action.","{'main': 'The Early Word: The Race About Race', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: The Race About Race,0.12222222222222223,0.5555555555555556,0.12222222222222223,0.5555555555555556,0.1,0.3,2008,8
Some people say a boom in biodefense research has actually increased access to dangerous germs.,"WASHINGTON  Until the anthrax attacks of 2001, Bruce E. Ivins was one of just a few dozen American bioterrorism researchers working with the most lethal biological pathogens, almost all at high-security military laboratories.","{'main': 'Anthrax Case Renews Questions on Bioterror', 'kicker': None, 'content_kicker': None, 'print_headline': 'Anthrax Case Renews Questions On Bioterror Effort and Safety', 'name': None, 'seo': None, 'sub': None}",Anthrax Case Renews Questions on Bioterror,-0.3,0.5,0.049999999999999996,0.175,0.0,0.0,2008,8
"While those hoping to lower prices at the pump are clamoring for new oil, most of the new onshore drilling of the past seven years has produced natural gas, not oil.","With the advent of $4-a-gallon gasoline has come a bruising debate in Congress over whether to intensify efforts to drill on federal lands, including part of the Arctic National Wildlife Refuge in Alaska. But while those hoping to lower prices at the pump are clamoring for new oil, most of the new onshore drilling of the past seven years has produced natural gas, not oil.","{'main': 'A Push to Wrest More Oil From Land, but Most New Wells Are for Natural Gas', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Push to Wrest More Oil From Land, but Most New Wells Are for Natural Gas', 'name': None, 'seo': None, 'sub': None}","A Push to Wrest More Oil From Land, but Most New Wells Are for Natural Gas",0.12454545454545454,0.4118181818181818,0.12454545454545454,0.4118181818181818,0.3090909090909091,0.4636363636363636,2008,8
Learning what it is like to be elderly can offer a chance to better understand one’s customers or even employees.,"COLUMBUS, Ohio  What does it feel like to be old in America? At the Westminster Thurber Retirement Community here, Heather Ramirez summed it up in two words. “Painful,” she said. “Frustrating.”","{'main': 'Simulating Age 85, With Lessons on Offering Care', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fast-Forwarding to Age 85, With Lessons on Offering Better Care for Elderly', 'name': None, 'seo': None, 'sub': None}","Simulating Age 85, With Lessons on Offering Care",0.5,0.5,-0.3333333333333333,0.6666666666666666,0.0,0.0,2008,8
"No nominee could afford to alienate the delegates, and voters, from two such important states.","Update | 6:10 p.m. It seems like another lifetime ago, but remember all the fuss about Michigan and Florida? ","{'main': 'Obama Wants Full Voting Rights for Florida and Michigan Delegates', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Obama Wants Full Voting Rights for Florida and Michigan Delegates,0.2,0.75,0.0,0.0,0.275,0.325,2008,8
"The slaying of Dee Henderson, a Memphis disc jockey whose voice piloted “Cap’n Pete’s Blues Cruise” on the volunteer radio station, WEVL, came during an especially violent period for the city.","MEMPHIS  Violence and heartbreak have long shaped the music that makes this city synonymous with the blues. But when the police were alerted to the slaying of Dee Henderson, a disc jockey whose soft voice piloted “Cap’n Pete’s Blues Cruise” on the city’s volunteer radio station, WEVL, for 26 years, the death seemed more like the lyrics of the Howlin’ Wolf and Muddy Waters songs he so loved than his friends and fans could stand.","{'main': 'The Blues Silence a D.J. Who Knew Them Well', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Blues Silence a D.J. Who Knew Them Well', 'name': None, 'seo': None, 'sub': None}",The Blues Silence a D.J. Who Knew Them Well,-1.0,1.0,0.3125,0.5125,0.0,0.0,2008,8
Senator Barack Obama said that he would reluctantly consider accepting some new offshore oil drilling in the Gulf of Mexico.,"CAPE CANAVERAL, Fla.  Senator Barack Obama said Saturday that he would reluctantly consider accepting some new offshore oil drilling in the Gulf of Mexico in exchange for stripping oil companies of tax breaks and extending several tax credits to spur the search for alternative fuels.","{'main': 'Obama Says He Would Agree to Some Drilling', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Says He Would Agree To Some Offshore Drilling', 'name': None, 'seo': None, 'sub': None}",Obama Says He Would Agree to Some Drilling,0.13636363636363635,0.45454545454545453,0.06818181818181818,0.22727272727272727,0.0,0.0,2008,8
