abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"For Mitt Romney’s team, producing Hollywood-caliber events with a fraction of a film director’s time and budget has required a lot of hard work and a gift for anticipating trouble.","LANCASTER, Ohio — The national anthem was taking too long.","{'main': 'Romney Advance Team Works Every Angle in Pursuit of Visual Perfection', 'kicker': None, 'content_kicker': None, 'print_headline': 'Romney Advance Team Works Every Angle in Pursuit of Visual Perfection', 'name': None, 'seo': None, 'sub': None}",Romney Advance Team Works Every Angle in Pursuit of Visual Perfection,-0.24583333333333335,0.37083333333333335,-0.05,0.4,0.0,0.0,2012,11
TimesCast Politics: Obama and Romney return to the trail. | The money race in the final stages. | A partisan twist on the Senate race in Maine. | Buzzfeed’s Ben Smith on social media.,Getty Images,"{'main': 'TimesCast Politics: Campaign Returns to Full Speed', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",TimesCast Politics: Campaign Returns to Full Speed,0.016666666666666666,0.5333333333333333,0.0,0.0,0.35,0.55,2012,11
"Five Senate races you may not have noticed, that deserve attention in the final week of this campaign.","If you have followed the battle for the Senate for even a few minutes this election cycle, you probably know that Elizabeth Warren and Senator Scott P. Brown are locked in a tight race in Massachusetts, that comparing Senator Claire McCaskill to a dog appeared not to be additive to Representative Todd Akin’s bid to unseat her in Missouri and perhaps have pondered with the rest of the United States Senate which party, if elected, Angus King of Maine would choose to caucus with.","{'main': 'Five Senate Races to Watch', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Five Senate Races to Watch,0.0,1.0,-0.18928571428571428,0.19285714285714284,0.0,0.0,2012,11
"Vice President Joseph R. Biden Jr. jogged across a street to meet a line of students at a school on Thursday in Muscatine, Iowa.",,"{'main': 'The Caucus Click: Biden on the Move', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Caucus Click: Biden on the Move,0.0,0.0,0.0,0.0,0.0,0.0,2012,11
"Thousands of men believe they have changed their most basic sexual desires through therapy and prayer, something most scientists say has never been proved possible.","LOS ANGELES — For most of his life, Blake Smith said, “every inch of my body craved male sexual contact.”","{'main': '‘Ex-Gay’ Men Fight Back Against View That Homosexuality Can’t Be Changed', 'kicker': None, 'content_kicker': None, 'print_headline': '‘Ex-Gay’ Men Fight Back Against View That Homosexuality Can’t Be Changed', 'name': None, 'seo': None, 'sub': None}",‘Ex-Gay’ Men Fight Back Against View That Homosexuality Can’t Be Changed,0.3,0.5916666666666667,0.3333333333333333,0.4777777777777778,0.0,0.0,2012,11
"In back-to-back arguments on Wednesday, the Supreme Court seemed open to limiting the use of drug-sniffing dogs outside homes but not near cars.","WASHINGTON — In back-to-back arguments about drug-sniffing dogs, the Supreme Court on Wednesday seemed open to limiting their use outside homes but not near cars.","{'main': 'Drug-Sniffing Dogs Have Their Day in Court as Justices Hear 2 Arguments', 'kicker': None, 'content_kicker': None, 'print_headline': 'Drug-Sniffing Dogs Have Their Day in Court as Justices Hear 2 Arguments', 'name': None, 'seo': None, 'sub': None}",Drug-Sniffing Dogs Have Their Day in Court as Justices Hear 2 Arguments,-0.016666666666666666,0.3166666666666667,-0.016666666666666666,0.3166666666666667,0.0,0.0,2012,11
"Over the last 60 years, asking people who was likely to win has been a better guide to the outcome of the presidential race than asking whom they were voting for, a study found.","In the tight 2004 campaign, the polls that asked Americans which candidate they supported — all the way up to the exit polls — told a confusing story about whether President George W. Bush or Senator John Kerry would win.","{'main': 'A Different Poll Question: Who Do You Think Will Win?', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Better Poll Question: Who Will Win?', 'name': None, 'seo': None, 'sub': None}",A Different Poll Question: Who Do You Think Will Win?,0.325,0.4916666666666667,0.10714285714285716,0.36190476190476195,0.4,0.5,2012,11
"Political news from today’s Times, plus a look at what’s happening in Washington.",Today’s Times,"{'main': 'The Early Word: Close', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Close,0.0,0.1,0.0,0.0,0.1,0.3,2012,11
"Federal regulators found that Ameridose, a drug producer linked to a national meningitis outbreak, had not provided enough assurance that all the medicines it made were sterile.",A drug producer linked to the pharmacy at the center of a national meningitis outbreak announced a recall of all of its products Wednesday after federal regulators found that it had not provided enough assurance that all the medicines it made were sterile. ,"{'main': 'Amid Purity Questions, Drug Company Recalls Products', 'kicker': None, 'content_kicker': None, 'print_headline': 'Amid Purity Questions, Drug Company Recalls Products', 'name': None, 'seo': None, 'sub': None}","Amid Purity Questions, Drug Company Recalls Products",0.0,0.5,-0.05,0.3,0.0,0.0,2012,11
"The campaign of Richard Tisei is running a different kind of ad in Massachusetts, a break for voters from the usual campaigns.","BOSTON — At first, the newest advertisement from the Republican fighting to wrest Massachusetts’s 6th Congressional District from its Democratic incumbent seems like any one of the ads that run almost endlessly here, either for this race or the tight Senate contest between Senator Scott P. Brown and Elizabeth Warren. Peppy music plays over a photograph of the candidate, Richard Tisei, who tells viewers, once again, that he approves this message.","{'main': 'In Massachusetts, a Break From the Usual Campaign Ads', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","In Massachusetts, a Break From the Usual Campaign Ads",0.11666666666666665,0.5833333333333334,-0.01785714285714286,0.45634920634920634,-0.25,0.25,2012,11
An excerpt of a recent stump speech by Mitt Romney shows the pivot his campaign has taken in the final weeks leading up to Election Day.,"From a speech Wednesday at a campaign rally in Tampa, Fla.:","{'main': 'Video: Romney in His Own Words', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Video: Romney in His Own Words,0.0,0.625,0.0,0.0,0.6,1.0,2012,11
"Millions of dollars have been injected into Maine’s Senate race, giving fresh hope to the Republican nominee, despite the independent candidate’s persistent lead in the polls.","BANGOR, Me. — The Maine Senate race has become so convoluted that at times it has seemed as if Karl Rove and Michael R. Bloomberg were running against each other.","{'main': 'Rove vs. Bloomberg? It Seems That Way in Maine Senate Race', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rove Vs. Bloomberg? It Seems That Way In Maine Senate Race', 'name': None, 'seo': None, 'sub': None}",Rove vs. Bloomberg? It Seems That Way in Maine Senate Race,0.15,0.3125,-0.125,0.375,0.0,0.0,2012,11
"The A.F.L.-C.I.O.’s president, Richard Trumka, said 128,000 volunteers would work on the “final four days” of the campaign, saying these volunteers would knock on 5.5 million doors and make 5.2 million phone calls.","The A.F.L.-C.I.O.’s president, Richard Trumka, said on Thursday that the nation’s labor unions would have 128,000 volunteers working on the “final four days” of the 2012 campaign, saying these volunteers would knock on 5.5 million doors and make 5.2 million phone calls.","{'main': 'Labor Unions to Have 128,000 Campaign Volunteers', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Labor Unions to Have 128,000 Campaign Volunteers",0.0,1.0,0.0,1.0,0.0,0.0,2012,11
The election has become a street-level fight of neighborhood canvassing and phone banks conducted largely out of sight and distinct from the ad wars.,"STERLING, Va. — Faiza Abdulle hopscotched through the tidy middle-class streets of exurban Washington one evening last month, carrying an iPod Touch that directed her surgically to the houses of a very certain type of voter.","{'main': 'Trying to Tip Virginia Senate Race With Pinpoint Door-Knocking', 'kicker': 'New Dominion', 'content_kicker': None, 'print_headline': 'With Pinpoint Door-Knocking, Trying to Tip Virginia Senate Race', 'name': None, 'seo': None, 'sub': None}",Trying to Tip Virginia Senate Race With Pinpoint Door-Knocking,0.2571428571428571,0.36428571428571427,0.29285714285714287,0.5365079365079365,0.0,0.0,2012,11
"Thousands of lawyers from both presidential campaigns will enter polling places next Tuesday with one central goal: tracking their opponents and, if need be, initiating legal action.","CLEVELAND — Thousands of lawyers from both presidential campaigns will enter polling places next Tuesday with one central goal: tracking their opponents and, if need be, initiating legal action. It will be a kind of Spy vs. Spy.","{'main': 'Campaigns Brace to Sue for Votes in Crucial States', 'kicker': None, 'content_kicker': None, 'print_headline': 'Campaigns Brace To Sue for Votes In Crucial States', 'name': None, 'seo': None, 'sub': None}",Campaigns Brace to Sue for Votes in Crucial States,0.07500000000000001,0.1375,0.18,0.29000000000000004,0.0,1.0,2012,11
"On the campaign trail in 1996, Senator Bob Dole fell into a scrum of photographers — one broke the Republican candidate’s fall, while the falling banister broke another one’s foot. A third got the picture.",,"{'main': 'From the Lens Blog: Catch the Shot or the Candidate?', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",From the Lens Blog: Catch the Shot or the Candidate?,0.0,0.0,0.0,0.0,0.0,0.0,2012,11
"David Axelrod, President Obama’s longtime strategist, is leading a grittier fight in this, his final campaign with his friend. “There are no ingénues in this battle,” Mr. Axelrod said.","CHICAGO — Almost exactly four years ago, when President Obama was on the cusp of winning the White House, he spoke emotionally about David Axelrod, the strategist who guided him from the Illinois State Senate to the pinnacle of national politics. He praised Mr. Axelrod for his “basic take” on “how politics should be able to draw on our best and not our worst.”","{'main': 'The Man Who Wields a Lead-Weighted Beanbag for Obama', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Man Who Wields a Lead-Weighted Beanbag for Obama', 'name': None, 'seo': None, 'sub': None}",The Man Who Wields a Lead-Weighted Beanbag for Obama,0.0,1.0,0.15625,0.46249999999999997,0.0,0.0,2012,11
Bill Clinton took the Romney campaign to task for its ad suggesting Chrysler might move jobs to China as he continued on the trail for President Obama.,"PERRYSBURG, Ohio — Bill Clinton swept through a campaign visit to Ohio on behalf of President Obama on Thursday, blasting Mitt Romney and his surrogates for implying that Jeep might begin manufacturing vehicles in China at the expense of American jobs and for suggesting that Colin L. Powell endorsed Mr. Obama because both men are black.","{'main': 'Clinton Assails Romney on Swing Through Ohio', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Clinton Assails Romney on Swing Through Ohio,0.0,0.0,-0.08333333333333333,0.21666666666666667,0.0,0.0,2012,11
"In an effort to teach kids about water conservation, the local groundwater district in Lubbock spends thousands of dollars to distribute informational kits.","LUBBOCK — Christian Cardenas, a fifth grader at Bayless Elementary School, bubbled with excitement last month as he opened a box containing a low-flow shower head and other water-saving devices.","{'main': 'Getting Kids to Wise Up About Water Conservation', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'Getting Kids to Wise Up About Water Conservation', 'name': None, 'seo': None, 'sub': None}",Getting Kids to Wise Up About Water Conservation,0.0,0.0,0.04375,0.3354166666666667,0.7,0.9,2012,11
"President Obama, returning to full-throttle campaign mode after a week upended by the East Coast storm, accused Mitt Romney on Friday of dishonesty in saying that the auto bailout had resulted in jobs moving to China.","LIMA, Ohio—Barnstorming across Ohio on Friday,President Obama threw off the appeals to bipartisan harmony that had suffused his response to the East Coast storm two days earlier to mount a fiery attack on Mitt Romney’s attempt to discredit his bailout of Detroit.","{'main': 'Obama Says Romney Is Being Dishonest About Auto Bailout', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': 'Back to Campaign, Blustery Obama Hits Romney on Auto Bailout Ad', 'name': None, 'seo': None, 'sub': None}",Obama Says Romney Is Being Dishonest About Auto Bailout,0.0,0.0,0.0,0.5,-0.3,0.5,2012,11
"The FiveThirtyEight model represents a complicated analysis of the polls, but simplicity is on its side in finding that President Obama is the Electoral College favorite.","If you are following some of the same people that I do on Twitter, you may have noticed some pushback about our contention that Barack Obama is a favorite (and certainly not a lock) to be re-elected. I haven’t come across too many analyses suggesting that Mitt Romney is the favorite. (There are exceptions.) But there are plenty of people who say that the race is a “tossup.”","{'main': 'Nov. 1: The Simple Case for Saying Obama Is the Favorite', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': 'Simple Case For Saying That Obama Is Favored', 'name': None, 'seo': None, 'sub': None}",Nov. 1: The Simple Case for Saying Obama Is the Favorite,0.0,1.0,0.23214285714285712,0.549404761904762,0.25,0.6785714285714286,2012,11
"With limited information provided on judges running for a Supreme Court seat, voters may find it difficult to make an informed decision on election day.","​Ross Ramsey, the executive editor of The Texas Tribune, writes a column for The Tribune.","{'main': 'Need for More Thought in Electing Judges', 'kicker': 'The Texas Tribune', 'content_kicker': None, 'print_headline': 'Need for More Thought In Electing Judges', 'name': None, 'seo': None, 'sub': None}",Need for More Thought in Electing Judges,-0.2857142857142857,0.5714285714285714,0.0,0.0,0.5,0.5,2012,11
"Political news from today’s Times, plus a look at what’s happening in Washington.",In Today’s Times:,"{'main': 'The Early Word: Bloomberg', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Bloomberg,0.0,0.1,0.0,0.0,0.1,0.3,2012,11
Rezwan Ferdaus admitted to planning to blow up the Pentagon and the United States Capitol using remote-controlled planes laden with explosives.,BOSTON — A Massachusetts man who admitted to planning to blow up the Pentagon and the United States Capitol using remote-controlled planes laden with explosives was sentenced on Thursday to 17 years in prison.,"{'main': 'Massachusetts Man Gets 17 Years in Terrorist Plot', 'kicker': None, 'content_kicker': None, 'print_headline': 'Massachusetts Man Gets 17 Years in Terrorist Plot', 'name': None, 'seo': None, 'sub': None}",Massachusetts Man Gets 17 Years in Terrorist Plot,0.0,0.0,0.0,0.0,0.0,0.0,2012,11
"Matt Romney, one of Mitt Romney’s sons, went to Moscow seeking investors for his real estate firm.","WASHINGTON — Matt Romney, a son of the Republican presidential nominee, traveled to Moscow this week seeking Russian investors for his California-based real estate firm just days before his father is to wrap up a campaign in which he has vowed to take a tougher stance with the Kremlin.","{'main': 'A Romney Travels to Russia, but on Strictly Friendly Terms', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Romney Travels to Russia, but on Strictly Friendly Terms', 'name': None, 'seo': None, 'sub': None}","A Romney Travels to Russia, but on Strictly Friendly Terms",0.0,0.35000000000000003,0.0,0.23333333333333336,0.375,0.5,2012,11
"Our quirky, discerning picks for the most interesting things to do around the state this week.","Our quirky, discerning picks for the most interesting things to do around the state this week.","{'main': 'GTT ★', 'kicker': 'Texas Monthly', 'content_kicker': None, 'print_headline': 'GTT', 'name': None, 'seo': None, 'sub': None}",GTT ★,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,2012,11
"In what his aides called Mitt Romney’s closing argument to electorate after 18 months of bruising politics, he asked that Americans “look to the record, the accomplishments and failures, and the judgment.”","WEST ALLIS, Wis.—At the start of a frenetic final weekend of campaigning, Mitt Romney put on a suit and tie, flipped on a teleprompter and did something on Friday that he had avoided for much of the past two years: he made an explicit case for his own lengthy résumé.","{'main': 'Romney’s Closing Argument: ‘Look to the Record’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': 'Romney Changes Tack, Emphasizing Readiness and Giving Specifics', 'name': None, 'seo': None, 'sub': None}",Romney’s Closing Argument: ‘Look to the Record’,0.0,0.0,0.1375,0.6125,0.0,0.0,2012,11
"In their accessories and the ceremony itself, Adrienne Baker and Austin Vitt of Chicago advocated same-sex marriage.","CHICAGO — Adrienne Baker walked down the aisle on her wedding day in August wearing high heels, a strapless ruffled dress and a slender white wristband. Her groom, Austin Vitt, augmented his dark suit with the same accessory. So did many of their 140 guests.","{'main': 'Adding a Ritual to a Wedding: Showing Support for Gay Marriage', 'kicker': 'On Religion', 'content_kicker': None, 'print_headline': 'Adding a Ritual to a Wedding: Showing Support for Gay Marriage', 'name': None, 'seo': None, 'sub': None}",Adding a Ritual to a Wedding: Showing Support for Gay Marriage,0.0,0.0,0.05907407407407408,0.3089814814814815,0.4166666666666667,0.5833333333333334,2012,11
"The Supreme Court heard arguments over whether a 2010 ruling, which stated that lawyers must warn their clients that deportation could follow a guilty plea, should apply retroactively.","WASHINGTON — In 2010, when the Supreme Court ruled that criminal defense lawyers must warn their clients if deportation could be a consequence of a guilty plea, Justice Samuel A. Alito Jr. made a prediction.","{'main': 'Justices Asked Whether Decision on Deportation Warnings Applies Retroactively', 'kicker': None, 'content_kicker': None, 'print_headline': 'Justices Asked Whether Decision on Deportation Warnings Applies Retroactively', 'name': None, 'seo': None, 'sub': None}",Justices Asked Whether Decision on Deportation Warnings Applies Retroactively,-0.5,1.0,-0.45,0.775,0.0,0.0,2012,11
The presidential election in this swing state hangs in an area where the electorate is prone to shifting between red and blue.,"WAUSAU, Wis. — The presidential candidates rarely trek this far north, but on election night, experts in the Wisconsin vote said, they would pay close attention to the vast region west and north of Green Bay, viewing it as a telltale of whether the state’s political upheaval since 2010 has undermined President Obama’s bulwark of support.","{'main': 'In Wisconsin, Real Battleground Is Rural', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Wisconsin, Real Battleground Is Rural', 'name': None, 'seo': None, 'sub': None}","In Wisconsin, Real Battleground Is Rural",0.0,0.05,0.04,0.6599999999999999,0.1,0.15000000000000002,2012,11
The first modern wolf-hunting season in Minnesota and Wisconsin is raising concerns among those who are trying to protect the animals.,"GREENDALE, Wis. — When people like Nancy Jo Dowler started raising wolves here decades ago, the animals were rare in Wisconsin and nearly extinct across the country.","{'main': 'As Wolves’ Numbers Rise, So Does Friction Between Guardians and Hunters', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Wolves&#8217; Numbers Rise, So Does Friction Between Guardians and Hunters', 'name': None, 'seo': None, 'sub': None}","As Wolves’ Numbers Rise, So Does Friction Between Guardians and Hunters",0.225,0.31666666666666665,-0.05000000000000002,0.75,0.0,0.0,2012,11
