abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"Mitt Romney came to Wolfeboro, N.H., this year with far more people trailing him, giving residents a preview of what summers could be like if he wins in November.","WOLFEBORO, N.H. — Coast Guard boats. Men in dark glasses driving S.U.V.’s. Pasty reporters, drinking up the sunlight with notepads and cameras in hand.","{'main': 'For a Vacation Spot, It’s Not Just Another Summer', 'kicker': None, 'content_kicker': None, 'print_headline': 'For a Vacation Spot, It’s Not Just Another Summer', 'name': None, 'seo': None, 'sub': None}","For a Vacation Spot, It’s Not Just Another Summer",0.3,0.5666666666666667,-0.15,0.4,0.0,0.0,2012,7
"There seemed to be a step forward on oxygen flow problems last month, but then a pilot told of discomfort from intermittent airflow into his mask during flight.","JOINT BASE LANGLEY-EUSTIS, Va. — Capt. Jeff Haney was at 51,000 feet on a night flight above Alaska in November 2010 when the oxygen system in his F-22 Raptor fighter jet shut down, restricting his ability to breathe as he plummeted faster than the speed of sound into the tundra below. His plane burned a crater into the ice, froze 40 feet beneath the surface and was not fully recovered until the spring thaw.","{'main': 'Oxygen Problems on F-22 Elude the Air Force’s Fixes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Oxygen Problems on F-22 Elude the Air Force’s Fixes', 'name': None, 'seo': None, 'sub': None}",Oxygen Problems on F-22 Elude the Air Force’s Fixes,0.0,0.06666666666666667,-0.1388888888888889,0.4472222222222223,0.0,0.0,2012,7
"A federal judge agreed with arguments that a new state law was motivated by politics, not science. He temporarily blocked enforcement to close the clinic pending a hearing in 11 days.","JACKSON, Miss. — The phones buzzed over and over at Mississippi’s only abortion clinic on Monday. Yes, receptionists told the dozens of young women who called, they could still see a doctor about an unwanted pregnancy. But they would need to come soon.","{'main': 'Mississippi’s Lone Abortion Clinic, Given Temporary Reprieve, Fields Rush of Calls', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mississippi’s Lone Abortion Clinic, Given Temporary Reprieve, Fields Rush of Calls', 'name': None, 'seo': None, 'sub': None}","Mississippi’s Lone Abortion Clinic, Given Temporary Reprieve, Fields Rush of Calls",0.13636363636363635,0.45454545454545453,0.05,0.7,0.0,0.0,2012,7
The Pentagon agency responsible for overseas voting has agreed not to enforce a requirement for voters requesting absentee ballots to state categorically that they either intend to stay abroad indefinitely or not.,"WASHINGTON — Responding to the vocal concerns of American expatriates, the Pentagon agency responsible for overseas voting has agreed not to enforce a requirement for voters requesting absentee ballots to state categorically that they either intend to stay abroad indefinitely or not.","{'main': 'Pentagon Reverses Course on American Voters Living Abroad', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pentagon Reverses Course on American Voters Living Abroad', 'name': None, 'seo': None, 'sub': None}",Pentagon Reverses Course on American Voters Living Abroad,0.2,0.55,0.1,0.275,0.0,0.0,2012,7
"A soldier who shot and killed his commanding officer and wounded another soldier before shooting himself at Fort Bragg last week has died, military officials said Sunday.","A soldier who shot and killed his commanding officer and wounded another soldier before shooting himself at Fort Bragg, N.C., last week has died of his injuries, military officials said Sunday.","{'main': 'Gunman in Fort Bragg Shooting Dies', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gunman in Fort Bragg Shooting Dies', 'name': None, 'seo': None, 'sub': None}",Gunman in Fort Bragg Shooting Dies,-0.10000000000000002,0.05555555555555556,-0.10000000000000002,0.05555555555555556,0.0,0.0,2012,7
"Mitt Romney is to meet with Prime Minister Benjamin Netanyahu and the leader of the Palestinian Authority, officials said.","JERUSALEM — Mitt Romney, the presumptive Republican presidential nominee, will visit Israel this summer to meet with Prime Minister Benjamin Netanyahu and other leaders, a senior aide to the prime minister confirmed on Monday evening.","{'main': 'Romney, an Eye on Campaign, Plans a Trip to Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Romney, an Eye on Campaign, Plans a Trip to Israel', 'name': None, 'seo': None, 'sub': None}","Romney, an Eye on Campaign, Plans a Trip to Israel",0.0,0.0,0.1375,0.6875,0.0,0.0,2012,7
"With an aging farm population and a looming shortage of migrant workers, local growers band together for collective organic clout.","SEATTLE — The cultivated rusticity of a farmers’ market, where dirt-dusted beets are status symbols and earnest entrepreneurs preside over chunks of cheese, is a part of weekend life in cities across the nation as the high days of the summer harvest approach.","{'main': 'Small Farmers Creating a New Business Model as Agriculture Goes Local', 'kicker': None, 'content_kicker': None, 'print_headline': 'Small Farmers Creating a New Business Model as Agriculture Goes Local', 'name': None, 'seo': None, 'sub': None}",Small Farmers Creating a New Business Model as Agriculture Goes Local,0.0,0.0,0.16,0.54,-0.03787878787878788,0.28484848484848485,2012,7
"The Jackson Women’s Health Organization, the state’s last remaining abortion clinic, would have closed on Monday under the new law.","A federal judge on Sunday night temporarily blocked the State of Mississippi from closing its last remaining abortion clinic, which was the target of a new law designed to limit abortions.","{'main': 'Mississippi Law Aimed at Abortion Clinic Is Blocked', 'kicker': None, 'content_kicker': None, 'print_headline': 'Mississippi Law Aimed at Abortion Clinic Is Blocked', 'name': None, 'seo': None, 'sub': None}",Mississippi Law Aimed at Abortion Clinic Is Blocked,0.012121212121212116,0.20707070707070707,0.06818181818181818,0.2606060606060606,0.0,0.0,2012,7
"Mitt Romney and his wife, Ann, took a ride on a jet ski on Monday in Lake Winnipesaukee in Wolfeboro, N.H.",,"{'main': 'The Caucus Click: Jetting Off the Trail', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Caucus Click: Jetting Off the Trail,0.0,0.0,0.0,0.0,0.0,0.0,2012,7
Political news from today’s Times.,Today’s Times,"{'main': 'The Early Word: Waning', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Waning,0.0,0.1,0.0,0.0,0.1,0.3,2012,7
"President Obama broke something of a stalemate in the forecast last week, buoyed by national and battleground state polls that showed him slightly ahead of Mitt Romney.","President Obama’s position improved modestly in Monday’s FiveThirtyEight presidential forecast. He is given a 68.6 percent chance of winning the Electoral College on Nov. 6, up slightly from 67.8 percent on Friday.","{'main': 'July 2: Obama’s Lead Holds, but Manufacturing Report Could Mean Trouble', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","July 2: Obama’s Lead Holds, but Manufacturing Report Could Mean Trouble",-0.08333333333333333,0.11666666666666667,0.14444444444444446,0.6055555555555555,-0.25625,0.44375,2012,7
"Summertime for presidential candidates means taking advantage of the long, hot weeks before the party conventions kick the campaign into high gear.","Summertime presents a challenge for a presidential candidate: how to take advantage of the long, hot weeks before the party conventions kick the campaign into high gear?","{'main': 'A Holiday Week in a Tough Campaign', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",A Holiday Week in a Tough Campaign,0.12,0.5966666666666667,0.12,0.5966666666666667,-0.3888888888888889,0.8333333333333334,2012,7
The Republican message machine is trying hard to accuse President Obama of increasing taxes on middle class Americans in the wake of the Supreme Court’s ruling that the health care mandate is valid as an exercise of the government’s taxing power. But they are doing so without the help of Mitt Romney.,8:25 p.m. | Updated A revised version of this post is available here.,"{'main': 'Romney Campaign at Odds With G.O.P. on Health Care ‘Tax’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Romney Campaign at Odds With G.O.P. on Health Care ‘Tax’,-0.14583333333333334,0.2708333333333333,0.4,0.4,0.0,0.0,2012,7
"A college counselor offers advice to rising seniors, including “get excited” and make the most of your experiences.","In March, The Choice introduced a series called Counselor’s Calendar, to keep students focused and prepared as they take on the admissions process. ","{'main': 'Counselor’s Calendar | July Checklist for Juniors', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Counselor’s Calendar | July Checklist for Juniors,0.325,0.4166666666666667,0.0,0.0,0.0,0.0,2012,7
West Virginia is a conservative state where Republicans win presidential elections and Democrats predominate in state government. That disconnect is partly explained by party loyalty and partly by the importance of coal in the state.,"Today we continue our Presidential Geography series, a one-by-one examination of the economic and demographic peculiarities that drive the politics in all 50 states and the District of Columbia. Today’s stop: West Virginia, the Mountain state. FiveThirtyEight spoke with Robert Rupp, a professor of history at West Virginia Wesleyan College, and L. Christopher Plein, an associate professor of public administration at West Virginia University.","{'main': 'In West Virginia, Coal Means More, Party Less', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","In West Virginia, Coal Means More, Party Less",0.8,0.4,0.1,0.13333333333333333,0.16666666666666669,0.2833333333333333,2012,7
One official chalked up the decision – not surprisingly — to the demands of the re-election campaign calendar.,"President Obama remained cloistered with his wife and daughters at Camp David, the presidential retreat in Maryland, for a fourth and final day on Tuesday  – a rare long-weekend getaway that reflects the fact that the first family will forgo its usual August vacation in this election year.","{'main': 'No Vacation at Martha’s Vineyard for the Obamas', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",No Vacation at Martha’s Vineyard for the Obamas,-0.35,0.5,0.06000000000000001,0.4966666666666667,0.0,0.0,2012,7
"A TV ad released Tuesday by the Obama campaign intensified its argument that Mitt Romney’s companies at Bain Capital sent jobs to low-wage countries, despite criticism of previous ads by fact-checking groups.","President Obama’s campaign on Tuesday intensified its attacks on Mitt Romney for outsourcing jobs, releasing a new TV ad that accuses the former Massachusetts governor’s old private equity firm of shipping jobs to low-wage countries.","{'main': 'New Obama Ad Renews Outsourcing Attack', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",New Obama Ad Renews Outsourcing Attack,-0.16666666666666666,0.16666666666666666,0.007272727272727269,0.28590909090909095,0.13636363636363635,0.45454545454545453,2012,7
"The costs include investigations of people applying for security clearances, equipment like safes and special computer gear, and training for government personnel, as well as salaries.","WASHINGTON — The federal government spent more than $11 billion to protect its secrets last year, double the cost of classification a decade ago — and that is only the part it will reveal. The total does not include the costs incurred by the Central Intelligence Agency, the National Security Agency and other spy agencies, whose spending is — you guessed it — classified. ","{'main': 'Cost to Protect U.S. Secrets Doubles to Over $11 Billion', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cost to Protect U.S. Secrets Doubles to Over $11 Billion', 'name': None, 'seo': None, 'sub': None}",Cost to Protect U.S. Secrets Doubles to Over $11 Billion,0.35714285714285715,0.5714285714285714,0.034375,0.3802083333333333,0.0,0.0,2012,7
Conservatives’ anger grew as they found clues in the decision on the health care mandate that Chief Justice John G. Roberts Jr. might have shifted his stance during deliberations.,"WASHINGTON — The day after Chief Justice John G. Roberts Jr. joined the Supreme Court’s four-member liberal wing to uphold the health care overhaul law, he appeared before a conference of judges and lawyers in Pennsylvania. A questioner wanted to know whether he was “going to Disney World.”","{'main': 'After Ruling, Roberts Makes a Getaway From the Scorn', 'kicker': 'Supreme Court Memo', 'content_kicker': None, 'print_headline': 'Roberts Makes a Getaway From the Scorn', 'name': None, 'seo': None, 'sub': None}","After Ruling, Roberts Makes a Getaway From the Scorn",-0.7,0.2,0.0,0.0,0.0,0.0,2012,7
"Ann E. Selvitelli, the director of college counseling at Suffield Academy in Suffield, Conn., advises rising seniors to talk to their parents about college at least one day per week and to get ahead of their applications.","In March, The Choice introduced a series called Counselor’s Calendar, to keep students on track as they wrangle with the admissions process. ","{'main': 'Counselor’s Calendar | July Checklist for Seniors', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Counselor’s Calendar | July Checklist for Seniors,-0.3,0.4,0.0,0.0,0.0,0.0,2012,7
Rupert Murdoch and Jack Welch have suggested that Mitt Romney needs new advisers to beat the president’s team.,The sun rises. The tides come in and out. And an outsider urges a presidential candidate to fire his advisers.,"{'main': 'Would Romney Shake Up His Campaign Team?', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Would Romney Shake Up His Campaign Team?,0.13636363636363635,0.45454545454545453,0.0,0.0,0.0,0.0,2012,7
"Despite the Supreme Court’s decision last week to uphold much of the law, Americans still remain fairly split on the legislation.","A fresh wave of public opinion polls has been released in the last few days, measuring Americans’ views of the Supreme Court and its decision to uphold most of the health care law. The surveys found Americans divided over the ruling, as they have been over the law since its enactment in 2010.","{'main': 'Polls: Public Division Remains Over Health Care Law', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Polls: Public Division Remains Over Health Care Law,0.3,0.3888888888888889,0.12,0.24666666666666667,0.0,0.06666666666666667,2012,7
"Rob Portman, who has ascended to senator from staff member during nearly three decades in Washington, is a potential pick to be Mitt Romney’s running mate.","WASHINGTON — He has played the role of Hillary Rodham Clinton, Al Gore and Barack Obama. He has spent hours studying intricate details of their policy positions, perfecting the cadences of their voices and refining the lines of attack against their Republican opponents.","{'main': 'Possible No. 2 to Romney Knows Ways of the Capital', 'kicker': 'The Ticket', 'content_kicker': None, 'print_headline': 'Possible No. 2 Knows Ways Of the Capital', 'name': None, 'seo': None, 'sub': None}",Possible No. 2 to Romney Knows Ways of the Capital,0.05,0.7,-0.1,0.1,0.0,1.0,2012,7
Political news from today’s Times and a look at what’s happening in Washington.,Today’s Times,"{'main': 'The Early Word: Resistance', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Resistance,0.0,0.1,0.0,0.0,0.1,0.3,2012,7
"In an additional sign of resistance to President Obama’s health care overhaul, Gov. Rick Scott of Florida also rejected the federal health care law’s insurance exchange provision.","WASHINGTON — In another sign of resistance to President Obama’s health care overhaul, Gov. Rick Scott of Florida, a Republican, said Monday that his state would not expand its Medicaid program.","{'main': 'Republican Governor of Florida Says State Won’t Expand Medicaid', 'kicker': None, 'content_kicker': None, 'print_headline': 'Republican Governor Of Florida Says State Won’t Expand Medicaid', 'name': None, 'seo': None, 'sub': None}",Republican Governor of Florida Says State Won’t Expand Medicaid,0.0,0.0,0.0,0.0,0.0,0.0,2012,7
"The storms in the mid-Atlantic region left 22 people dead and some 4.3 million without power. About half are still without lights, refrigeration, air-conditioning or even electric fans.",Millions of people learned a new word over the weekend: “derecho.” It was not a happy lesson.,"{'main': 'Many Areas Still in Dark After Series of Storms', 'kicker': None, 'content_kicker': None, 'print_headline': 'Many Areas Still in Dark After Series Of Storms', 'name': None, 'seo': None, 'sub': None}",Many Areas Still in Dark After Series of Storms,-0.12222222222222223,0.18888888888888888,-0.13181818181818183,0.7272727272727273,0.175,0.45,2012,7
"Mitt Romney’s presidential campaign contradicted a central Republican attack line on Monday by saying President Obama’s health care mandate would be a penalty, not a tax.","Mitt Romney’s presidential campaign threw cold water on a central Republican attack line on Monday, saying that President Obama’s health care mandate should be thought of as a penalty and not a tax.","{'main': 'Romney Campaign and G.O.P. at Odds on Health Care ‘Tax’', 'kicker': None, 'content_kicker': None, 'print_headline': 'Romney Campaign and G.O.P. at Odds on Health Care ‘Tax’', 'name': None, 'seo': None, 'sub': None}",Romney Campaign and G.O.P. at Odds on Health Care ‘Tax’,0.0,0.25,-0.3,0.625,0.0,0.0,2012,7
"A 21-year-old was charged with first-degree murder in the death of a popular police officer, shifting attention to increased gang violence in Colorado.","DENVER — Celena Hollis had long ago won the respect of her fellow police officers and the young people she worked with who sensed that Ms. Hollis, perhaps more than other officers, understood their plight. ","{'main': 'Officer’s Death Reminds a City of Work to Be Done', 'kicker': 'Denver Journal', 'content_kicker': None, 'print_headline': 'Officer’s Death Reminds a City of Work to Be Done', 'name': None, 'seo': None, 'sub': None}",Officer’s Death Reminds a City of Work to Be Done,0.6,0.9,0.10625000000000001,0.41875,0.0,0.0,2012,7
"Michael D. Shear discusses the Romney campaign’s mixed response to the Supreme Court’s health care ruling, Jeff Zeleny looks at Rob Portman’s potential as a leading Republican vice-presidential candidate, and Ashley Parker reports as Romney takes a few days of vacation.","Michael D. Shear discusses the Romney campaign’s mixed response to the Supreme Court’s health care ruling, Jeff Zeleny looks at Rob Portman’s potential as a leading Republican vice-presidential candidate, and Ashley Parker reports as Romney takes a few days of vacation.","{'main': 'TimesCast Politics: Romney and Health Care', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",TimesCast Politics: Romney and Health Care,-0.06666666666666667,0.45,-0.06666666666666667,0.45,0.0,0.0,2012,7
Political news from today’s Times and a look at what’s happening in Washington.,Today’s Times,"{'main': 'The Early Word: Casting Call', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Casting Call,0.0,0.1,0.0,0.0,0.1,0.3,2012,7
No Democrat has won with less than a 62-point margin since the District of Columbia began participating in presidential elections in 1964.,"Today we continue our Presidential Geography series, a one-by-one examination of the economic and demographic peculiarities that drive the politics in all 50 states and the District of Columbia. Today’s special Independence Day stop: the District of Columbia. FiveThirtyEight spoke with Washington’s sole member of Congress, Delegate Eleanor Holmes Norton.","{'main': 'District of Columbia’s Demographics Change, but Democratic Voting Doesn’t', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","District of Columbia’s Demographics Change, but Democratic Voting Doesn’t",-0.16666666666666666,0.06666666666666667,0.18571428571428572,0.34047619047619043,0.0,0.0,2012,7
"The owners of the Weather Channel said they would not change Weather Underground, or its devotion to data.",It’s stormy out there.,"{'main': 'Fans Howl After Weather Site Buys Out Rival', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Weather Site Buys Its Rival, To the Distress Of Devoted Fans', 'name': None, 'seo': None, 'sub': None}",Fans Howl After Weather Site Buys Out Rival,0.0,0.0,0.0,0.0,0.0,0.0,2012,7
"The New York Times is updating its traditional facsimile of the Declaration of Independence on the Fourth of July with a higher-resolution version, accompanied by a transcription.",The Declaration of Independence should not be a mystery.,"{'main': 'A Clear Declaration of Intent Is Now Even Clearer', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Clear Declaration of Intent Is Now Even Clearer', 'name': None, 'seo': None, 'sub': None}",A Clear Declaration of Intent Is Now Even Clearer,0.04545454545454545,0.40151515151515155,0.0,0.0,0.09999999999999999,0.3833333333333333,2012,7
"Driven by parched conditions and widespread wildfires, many cities and towns across the country have decided to scrap their traditional displays.","EDGEWATER, Colo. — Independence Day this year will include the customary array of barbecues, parades and ice cream. Fireworks, though, might be harder to come by.","{'main': 'Fears of Fires Take Fireworks Out of July 4th Celebrations', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fears of Fires Take the Fireworks Out of Cities’ July 4th Celebrations', 'name': None, 'seo': None, 'sub': None}",Fears of Fires Take Fireworks Out of July 4th Celebrations,0.25,0.625,-0.1,0.0,0.0,0.0,2012,7
"The Choice is taking a break this summer, but stay tuned for our continuing Counselor’s Calendar series, which provides college checklists for juniors and seniors.","Like many of our readers this summer, we will be taking some time off from The Choice to recharge and to make plans for the coming school year. ","{'main': 'School’s Out on The Choice', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",School’s Out on The Choice,0.0,0.0,0.5,0.5,0.0,0.0,2012,7
Gov. Rick Snyder vetoed measures that would have required photo identification before an absentee ballot could be obtained.,"Gov. Rick Snyder of Michigan surprised his fellow Republicans on Tuesday, refusing to sign two bills that would have required voters to show photo identification before obtaining an absentee ballot. The vetoes are an election-year rarity for the party, which has pressed for tougher voter identification laws nationwide. ","{'main': 'Republican Governor of Michigan Rejects Voter ID Bills', 'kicker': None, 'content_kicker': None, 'print_headline': 'Republican Governor of Michigan Rejects Voter ID Bills', 'name': None, 'seo': None, 'sub': None}",Republican Governor of Michigan Rejects Voter ID Bills,0.0,0.0,0.1,0.9,0.0,0.0,2012,7
Traditional fishermen and environmental agencies have been working to impose new regulations on trawlers they say are depleting the herring population in New England.,"PORTLAND, Me. — There is no great love between Glenn Robbins, a bright-eyed third-generation fisherman, and the environmental lobby. Mr. Robbins grew up trapping Atlantic herring in cotton nets strung up in craggy coves off the Gulf of Maine. These days, he casts a net off a 104-foot boat, but catch restrictions limit those trips to twice a week, he says. ","{'main': 'Odd Alliance Is Forged Over Access to Herring', 'kicker': None, 'content_kicker': None, 'print_headline': 'Odd Alliance Is Forged Over Access To Herring', 'name': None, 'seo': None, 'sub': None}",Odd Alliance Is Forged Over Access to Herring,0.0909090909090909,0.5530303030303031,0.033333333333333326,0.45,-0.16666666666666666,0.25,2012,7
Sweltering temperatures and a lack of rain are threatening what was expected to be the largest corn crop in generations.,"HARTFORD CITY, Ind. — Across a wide stretch of the Midwest, sweltering temperatures and a lack of rain are threatening what had been expected to be the nation’s largest corn crop in generations.","{'main': 'Searing Sun and Drought Shrivel Corn in Midwest', 'kicker': None, 'content_kicker': None, 'print_headline': 'Searing Sun And Drought Shrivel Corn In Midwest', 'name': None, 'seo': None, 'sub': None}",Searing Sun and Drought Shrivel Corn in Midwest,-0.1,0.4,-0.1,0.4,0.0,0.0,2012,7
"Days after his spokesman said the requirement that people have insurance was not a tax, Mitt Romney said it was, aligning himself with the conservative voices in his party.","WOLFEBORO, N.H. — Mitt Romney declared on Wednesday that President Obama’s health care mandate was in fact a tax, shifting his campaign’s characterization of the law and aligning himself with the conservative voices in his party.","{'main': 'Romney Now Says Health Mandate by Obama Is a Tax', 'kicker': None, 'content_kicker': None, 'print_headline': 'Romney Now Says Health Mandate By Obama Is A Tax', 'name': None, 'seo': None, 'sub': None}",Romney Now Says Health Mandate by Obama Is a Tax,0.0,0.0,0.0,0.0,0.0,0.0,2012,7
