abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
Some television networks reassigned many of their stars to a story that they believed had greater news potential than the convention — Hurricane Gustav.,"ST. PAUL  The network news anchors, Katie Couric, Charles Gibson and Brian Williams, were diverted from here on Sunday, and with them went Senator John McCain’s chance to command the national stage for four nights before a huge television audience. ","{'main': 'TV Cameras Turn From G.O.P. to Storm', 'kicker': None, 'content_kicker': None, 'print_headline': 'TV Cameras Turn From G.O.P. to Storm', 'name': None, 'seo': None, 'sub': None}",TV Cameras Turn From G.O.P. to Storm,0.3333333333333333,0.6666666666666666,0.39999999999999997,0.9,0.0,0.0,2008,9
Senator John McCain called a halt to all but the most essential activities for the Republican convention.,"ST. PAUL  Senator John McCain and his advisers decided on Sunday to halt all but the most essential activities for the Republican National Convention on Monday, sacrificing a major televised platform for his political message as Mr. McCain seeks to project a forceful response to the threat of Hurricane Gustav.","{'main': 'Party’s Plans Are Unsettled; McCain Visits Gulf', 'kicker': None, 'content_kicker': None, 'print_headline': ""2 Million Flee Hurricane's Path; G.O.P. Cuts Convention Events | Party’s Plans Remain Unsettled; McCain Tours Gulf Relief Center"", 'name': None, 'seo': None, 'sub': None}",Party’s Plans Are Unsettled; McCain Visits Gulf,0.25,0.4,0.140625,0.35000000000000003,0.0,0.0,2008,9
The weekend offered Barack Obama and Joe Biden one of their first opportunities to spend an extended period of time settling into their new marriage.,"TOLEDO, Ohio  The Democratic running mate was sitting on a wooden stool a few paces behind the man at the top of the ticket when he suddenly sat up straight and raised his microphone to say, “Can I add one little quick thing to that, Barack?”","{'main': 'On the Trail, Adjusting to Life as a Couple', 'kicker': 'Reporter’s Notebook', 'content_kicker': None, 'print_headline': 'On the Trail, Adjusting to Life as a Couple', 'name': None, 'seo': None, 'sub': None}","On the Trail, Adjusting to Life as a Couple",0.19318181818181818,0.3939393939393939,0.030729166666666655,0.39999999999999997,0.0,0.0,2008,9
"Some Alaskan delegates had heard the rumor of Bristol Palin’s pregnancy, but were never officially told about it, even as the news broke Monday morning.","Like those in the rest of America, people in Alaska were surprised when their governor, Sarah Palin, was named Friday to be Senator John McCain’s vice-presidential pick. And Monday morning, the Alaskan delegates gathered in Minneapolis-St. Paul for the Republican National Convention were again caught by surprise, this time by news that Ms. Palin’s 17-year-old, unmarried daughter, Bristol, was pregnant.","{'main': 'Some Alaskan Delegates Had Heard ‘Rumors’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Some Alaskan Delegates Had Heard ‘Rumors’,0.0,0.0,0.21666666666666667,0.7,0.0,0.0,2008,9
An explanation of how The New York Times/CBS News survey of delegates to the Republican National Convention was conducted.," The New York Times/CBS News survey of delegates to the Republican National Convention was conducted from July 23 to Aug. 26, mainly by telephone but also online if a delegate preferred.","{'main': 'How the Poll Was Conducted', 'kicker': None, 'content_kicker': None, 'print_headline': 'How the Poll Was Conducted', 'name': None, 'seo': None, 'sub': None}",How the Poll Was Conducted,0.13636363636363635,0.45454545454545453,0.1515151515151515,0.3939393939393939,0.0,0.0,2008,9
"Up against the popularity of Senator Barack Obama and the unpopularity of President Bush, Senator John McCain faced pressure to roll the dice with his choice of a running mate.","ST. PAUL  Up against the popularity of Senator Barack Obama and the unpopularity of President Bush, Senator John McCain faced pressure to roll the dice with his choice of a running mate. The political world should not have been so surprised, then, that he tapped Sarah Palin, the little-known governor of Alaska.","{'main': 'A Risk Neither Candidate Seemed Willing to Take', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': 'A Risk Neither Candidate Seemed Willing to Take', 'name': None, 'seo': None, 'sub': None}",A Risk Neither Candidate Seemed Willing to Take,0.0,0.0,0.05,0.5,0.25,0.75,2008,9
The hurricane’s approach recalled failings of the Bush presidency just as John McCain’s big moment arrived.,"ST. PAUL  On the day Hurricane Katrina made landfall three years ago, President Bush helped Senator John McCain celebrate his birthday with a cake that melted on a blazing hot airport tarmac, just as the president’s approval ratings would in the weeks to come.","{'main': 'Storm Politics Present Risks and Rewards', 'kicker': 'Political Memo', 'content_kicker': None, 'print_headline': 'Storm Politics Present Risks And Rewards', 'name': None, 'seo': None, 'sub': None}",Storm Politics Present Risks and Rewards,0.0,0.1,0.25,0.8500000000000001,0.0,0.0,2008,9
"A large march got underway around 1 p.m. at the Minnesota capitol. Many in the group marched peacefully along the designated route, but not everyone followed the rules.","ST. PAUL — Thousands of people marched through the streets of St. Paul on Monday to protest the Republican Convention, with some demonstrators blocking thoroughfares, knocking over newspaper boxes and planters and in a few cases breaking windows. ","{'main': 'Broken Windows and Pepper Spray Mark Protests', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Broken Windows and Pepper Spray Mark Protests,0.32142857142857145,0.4761904761904762,-0.2,0.1,-0.4,0.4,2008,9
"Citing the hurricane, the Democratic vice presidential nominee says he’s not sure about later events today.","PITTSBURGH – Senator Joseph R. Biden Jr., on his first full day of solo campaigning as the Democrats’ vice presidential nominee, cancelled his plan to march in the Pittsburgh Labor Day parade because of the threat to the Gulf Coast from Hurricane Gustav.","{'main': 'Biden Cancels Parade Event; Not a Day for Politics', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Biden Cancels Parade Event; Not a Day for Politics,-0.125,0.4444444444444444,0.11666666666666665,0.37222222222222223,-0.25,0.23333333333333334,2008,9
John McCain enters this year’s Republican convention with the enthusiastic support of nearly 9 in 10 delegates.,"ST. PAUL  Senator John McCain this week will officially claim the presidential nomination from a convention here that is united behind him, and confident of keeping the White House.","{'main': 'G.O.P. Rallies in Support of McCain, Poll Shows', 'kicker': None, 'content_kicker': None, 'print_headline': 'G.O.P. Rallies In Support Of McCain, Poll Shows', 'name': None, 'seo': None, 'sub': None}","G.O.P. Rallies in Support of McCain, Poll Shows",0.35,0.65,0.033333333333333326,0.5111111111111111,0.0,0.0,2008,9
The Democratic vice-presidential nominee visits his hometown of Scranton.,"SCRANTON, Pa. – Little Joey Biden returned to his childhood home at 2446 N. Washington Avenue in the Green Ridge neighborhood of Scranton this afternoon and indulged in more than a bit of nostalgia.","{'main': 'Biden Arrives Home', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Biden Arrives Home,0.0,0.0,0.0375,0.43333333333333335,0.0,0.0,2008,9
"“An anarchist here still says, ‘Have a nice day.'”",ST. PAUL — Give the Republicans credit for coming up with the more meaningful accommodation of dissent. ,"{'main': 'The Carpetbagger: St. Paul Protests', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Carpetbagger: St. Paul Protests,0.6,1.0,0.5,0.5,0.0,0.0,2008,9
The McCain campaign has seized opportunities presented by the storm without appearing to be acting politically.,"ST. PAUL  By every account, there was not much debate in John McCain’s inner circle about what to do as Hurricane Gustav bore down on the Gulf Coast, just as delegates were coming into town for the convention. After the briefest of consultations, they decided to cancel major convention events Monday, realizing the political cost of proceeding with the pageantry of a convention as a potentially lethal storm landed on shore.","{'main': 'Response to Storm Shows Changes in McCain Campaign', 'kicker': 'On the Convention', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Response to Storm Shows Changes in McCain Campaign,0.0,0.05,-0.03217592592592592,0.37592592592592594,0.0,0.0,2008,9
Conservative bloggers spend part of the day dissecting the Palin news and slamming the liberal blogs for a rumor-filled weekend.,"ST. PAUL — Conservative bloggers struck back today at their left-leaning Web counterparts, blaming them for forcing the family of John McCain’s vice-presidential choice, Gov. Sarah Palin, to release the news that their teenage daughter was pregnant. But right-leaning bloggers also used the megaphones of their Web sites to tout the idea — just as Republicans here at the convention site were doing — that a teenager giving birth and keeping the baby — reinforced their anti-abortion, family beliefs. And they seized the news today to attack Senator Barack Obama on his abortion rights views. ","{'main': 'Blogtalk: Pregnant Pause', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Blogtalk: Pregnant Pause,0.0,0.0,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.5,2008,9
McCain’s running mate hires a lawyer to deal with the trooper investigation that is reviewing her decisions in the matter involving her former brother-in-law.,Alaska Gov. Sarah Palin has hired a lawyer to deal with the investigation surrounding the firing of her public safety commissioner. ,"{'main': 'Palin Hires Lawyer on Trooper Inquiry', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Palin Hires Lawyer on Trooper Inquiry,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,2008,9
The Carpetbagger promised his editorial betters that the state fair would be rich with political content and implications for the Republican convention that will be called to order today.,"The Bagger needed to spend some quality time at the Great Minnesota get-together and so he promised his editorial betters it would be rich with political content and implications for the Republican convention that will be called to order today. And fortuitously, he immediately ran into the man (woman?) who will be serving as the Sergeant at Arms at Xcel Energy Center. The official predicted that once Hurricane Gustav had passed, the Republicans would have an energetic but orderly convention in St. Paul.","{'main': 'The Elusive Political Angle at the Minnesota State Fair', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Elusive Political Angle at the Minnesota State Fair,0.35833333333333334,0.5833333333333334,0.315,0.44000000000000006,0.35,0.5,2008,9
"On a bus taking evacuees from New Orleans, no one seemed to know where they were going or what they would come home to.","ABOARD A BUS FROM NEW ORLEANS  The 40-odd people boarding the black, red and white bus that the city provided late Saturday afternoon embarked on a journey of pure faith. They did not know how long they would be away or whether they would have anything to come home to. It would be many hours before they even learned where they were going. ","{'main': 'A Long and Weary Bus Ride to Anywhere, Haunted by Memories', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Long and Weary Bus Ride to Anywhere, Haunted by Memories', 'name': None, 'seo': None, 'sub': None}","A Long and Weary Bus Ride to Anywhere, Haunted by Memories",0.13636363636363635,0.45454545454545453,0.04174783549783549,0.36098484848484846,-0.05,0.4,2008,9
"As water approached the top of the floodwalls in New Orleans, the Army Corps of Engineers set to work.",NEW ORLEANS  It took only minutes for the mood to turn from relaxed to grim. ,"{'main': 'Army Corps Responds as Water Tops Levees', 'kicker': None, 'content_kicker': None, 'print_headline': 'Army Corps Responds As Water Tops Levees', 'name': None, 'seo': None, 'sub': None}",Army Corps Responds as Water Tops Levees,0.3181818181818182,0.4772727272727273,-0.2878787878787879,0.8181818181818182,0.0,0.0,2008,9
The president touts McCain’s support for the war and his straightforward manner in the address to delegates tonight.,ST. PAUL — President Bush plans to promote Senator John McCain’s ability to be commander in chief and his defense of the war in Iraq in the video address he will give to the Republican National Convention tonight.,"{'main': 'Bush Touts McCain’s Leadership on Iraq', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Bush Touts McCain’s Leadership on Iraq,0.375,0.375,0.0,0.0,0.0,0.0,2008,9
"With a scaled-back convention that pushed can-do compassion, the McCain campaign avoided a flood of bad Katrina memories Monday."," It took resources, coordination and lots of volunteers, but the McCain campaign managed to push back the dreaded split-screen between St. Paul and Hurricane Gustav and save the Republican convention from a flood of bad Katrina memories. ","{'main': 'A Convention Is Sheltered by the Storm', 'kicker': 'The TV Watch', 'content_kicker': None, 'print_headline': 'A Convention Is Sheltered By the Storm', 'name': None, 'seo': None, 'sub': None}",A Convention Is Sheltered by the Storm,-0.6999999999999998,0.6666666666666666,-0.3499999999999999,0.3333333333333333,0.0,0.0,2008,9
"The Bagger, a Minnesota native, is starting to get the idea that maybe Republicans have stared hard into Minnesota’s long affair with the Democrats and decided to engage in the most token of appearances."," All over the Xcel Center and the rest of the Twin Cities, Republicans will tell you how much they love the Twin Cities, can’t get enough of it really with the rivers, the lakes, the wonderful dining, and at least in Minneapolis, an incredibly rocking nightlife. ","{'main': 'The Carpetbagger: No Country for Big Republicans', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Carpetbagger: No Country for Big Republicans,0.03958333333333333,0.38541666666666663,0.3,0.48749999999999993,0.0,0.1,2008,9
"This year fewer people are ordering lobster, driving down prices and making times harder for lobster fishermen already reeling from the high cost of fuel and bait.","BOSTON  For many, summer in New England would not be complete without throwing on a bib and cracking open a freshly boiled lobster. ","{'main': 'Demand and Price Are Falling for Lobster', 'kicker': None, 'content_kicker': None, 'print_headline': 'Demand And Price For Lobster Are Falling', 'name': None, 'seo': None, 'sub': None}",Demand and Price Are Falling for Lobster,-0.031851851851851846,0.2762962962962963,0.20727272727272728,0.4709090909090909,0.0,0.0,2008,9
President Bush’s speech to Republican convention on Tuesday night seemed to highlight how eager Senator John McCain is to usher him off the stage.,"ST. PAUL  President Bush proclaimed Senator John McCain “ready to lead this nation” in a farewell speech to the Republican convention here on Tuesday night. But far from being the kind of unifying send-off and baton pass engineered for Ronald Reagan and Bill Clinton, the evening only highlighted Mr. McCain’s eagerness to get the president off the stage.","{'main': 'From a Distance, Bush Praises McCain', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bush Calls McCain ‘Ready to Lead’ in Time of Danger', 'name': None, 'seo': None, 'sub': None}","From a Distance, Bush Praises McCain",0.0,0.0,0.225,0.85,0.0,0.0,2008,9
The former McCain economic adviser just can’t let go of his characterization of those who are worrying about the economy.,The last whine may belong to former Texas Senator Phil Gramm now that he has revived his comment calling Americans fretful about the economy “whiners.”,"{'main': 'The Whining Continues', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Whining Continues,0.1,0.1,0.0,0.03333333333333333,0.0,0.0,2008,9
The Bagger meets an Obama supporter in disguise in St. Paul.," ST. PAUL — Tom Davis was standing in front of Mickey’s Diner in St. Paul, a destination place for all hacks in search of local color within walking distance of the Xcel Center. The Bagger took his measure – McCain button? Check. Red shirt? Check. White hair? Check. – and decided that he had a middle-American rock-ribbed Republican in his sights. ","{'main': 'The Carpetbagger: Wearing Camouflage', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Carpetbagger: Wearing Camouflage,0.0,0.0,-0.025,0.025,0.0,0.0,2008,9
"A standoff between a county sheriff’s deputies and leaders of the Soboba Band of Luiseño Indians has led to an unusual effort to close a casino in Riverside County, Calif.","SAN JACINTO, Calif.  With 9 reservations and 10 casinos, Riverside County is a major center of Indian gambling in California.","{'main': 'Clash With Tribe Spurs Effort to Shut a Casino', 'kicker': None, 'content_kicker': None, 'print_headline': 'Clash With Tribe Spurs Effort to Shut a Casino', 'name': None, 'seo': None, 'sub': None}",Clash With Tribe Spurs Effort to Shut a Casino,0.2,1.0,-0.018750000000000003,0.3,0.0,0.0,2008,9
"Some convention speakers are back on the schedule, and others may be shifted around, but the main discussion still centers on the G.O.P.’s No. 2 candidate, Governor Palin, and all the revelations about her that have spilled out in recent days.","ST. PAUL — While aides to the McCain campaign fanned out across the airwaves this morning to deal with the fallout from the revelations regarding Gov. Sarah Palin, convention planners prepared to retool some of the planned schedule now that Hurricane Gustav’s threat has dissipated a bit. ","{'main': 'The Early Word: Palin Dominates Convention Talk', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Early Word: Palin Dominates Convention Talk,0.05555555555555555,0.19444444444444442,0.0,0.0,0.1,0.3,2008,9
"Conventions — with their quick food, long hours and free-flowing alcohol — can be dreadful places for those struggling with their weight. So Mr. Huckabee had a few tips.","ST. PAUL — “I never had been an exerciser,” said former Gov. Mike Huckabee of Arkansas to a forum being sponsored by the Obesity Society in downtown St. Paul earlier today. “I used to think it was crazy to run — that’s why God gave us cars.”","{'main': 'Huckabee’s Convention Diet Tips', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Huckabee’s Convention Diet Tips,-0.22916666666666669,0.5,-0.19999999999999998,0.4666666666666666,0.0,0.0,2008,9
The Democratic vice presidential nominee’s speech from 2000 is replete with criticisms of the party faithful he’s about to address tonight.,"ST. PAUL — Senator Joseph I. Lieberman’s speech tonight will likely be a testament to his deep alliance and friendship with Senator John McCain, but it also will likely fray even further — if not sever — his longstanding affiliation with the Democratic Party.","{'main': 'Lieberman, Then and Now', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Lieberman, Then and Now",0.0,0.0,0.0,0.725,0.0,0.0,2008,9
"St. Paul is a charming place, but a hard luck town.","ST. PAUL — St. Paul is a charming place, but a hard luck town. ","{'main': 'The Carpetbagger: St. Paul’s Rough Road to Damascus', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Carpetbagger: St. Paul’s Rough Road to Damascus,0.20416666666666664,0.7708333333333333,0.20416666666666664,0.7708333333333333,-0.1,0.4,2008,9
"In ads going on the air today, the Republicans predict an era of high government spending in an Obama administration, while the Democrats are seeking to associate John McCain with President Bush.","Though the Republican National Convention officially opened yesterday, with Hurricane Gustav threatening the Gulf Coast both parties held back on the political sniping.","{'main': 'McCain, Obama Campaigns Release Dueling Ads', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","McCain, Obama Campaigns Release Dueling Ads",0.16,0.54,0.0,0.05,0.0,0.0,2008,9
"Mayor C. Ray Nagin said most residents would have to wait to return, because power and medical care were not back to normal.",NEW ORLEANS  A mostly smooth evacuation from Hurricane Gustav turned sour on Tuesday as many New Orleans residents trying to return home were turned away at roadblocks into the city or stranded in parking lots across the region.,"{'main': 'New Orleans Says Residents Can Return Thursday', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",New Orleans Says Residents Can Return Thursday,0.1625,0.2875,0.20454545454545453,0.40181818181818185,0.13636363636363635,0.45454545454545453,2008,9
"Campaigning in Deerfield Beach, Fla., Senator Biden was asked about Gov. Sarah Palin and her daughter’s pregnancy.","DEERFIELD BEACH, Fla. – Senator Joseph R. Biden Jr., the Democratic vice-presidential nominee, must have known it was coming, but he still sought divine intercession before tackling the question.","{'main': 'Biden: ‘Children Are Off Limits’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Biden: ‘Children Are Off Limits’,0.0,0.0,0.0,0.0,0.0,0.0,2008,9
"Emptied of patients on Saturday, a hospital in Franklin, La., waited for disasters that never came.","FRANKLIN, La.  The power was out, the backup generator had failed, the sugarcane was sideways in the wind and the nurses at Franklin Foundation Hospital were not worried a bit.","{'main': 'A Storm Blows in, and Those Who Waited Find That It Has Mostly Lost Its Bite', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Storm Blows In, and Those Who Waited Find That It Has Mostly Lost Its Bite', 'name': None, 'seo': None, 'sub': None}","A Storm Blows in, and Those Who Waited Find That It Has Mostly Lost Its Bite",0.0,0.0,-0.5,0.3,0.5,0.5,2008,9
"With one eye on Hurricane Gustav, Senators Barack Obama and Joseph R. Biden Jr. vowed that it was not a day for partisan politics.","SCRANTON, Pa.  On this Labor Day, which has long been the traditional opening to the general election season, the Democratic presidential ticket struggled to draw attention.","{'main': 'Democrats, Eyeing Storm, Play Down Partisanship', 'kicker': None, 'content_kicker': None, 'print_headline': 'Democrats, Eyeing Storm, Play Down Partisanship', 'name': None, 'seo': None, 'sub': None}","Democrats, Eyeing Storm, Play Down Partisanship",0.0,0.0,4.625929269271485e-18,0.5499999999999999,-0.15555555555555556,0.2888888888888889,2008,9
The storm spared a nearly deserted New Orleans but raised fears of coastal erosion and damage to rural areas.,"This article is by Adam Nossiter, Damien Cave, Kareem Fahim and James Barron.","{'main': 'Spared a Direct Hit, New Orleans Exhales', 'kicker': None, 'content_kicker': None, 'print_headline': 'Spared a Direct Hit, New Orleans Exhales', 'name': None, 'seo': None, 'sub': None}","Spared a Direct Hit, New Orleans Exhales",0.07878787878787878,0.28484848484848485,0.0,0.0,0.11818181818181818,0.42727272727272725,2008,9
"Senator John McCain’s daughter Meghan expressed her support for Bristol Palin, and mused on life as the child of a candidate, in an item she posted Monday night on her blog.","PHILADELPHIA – Senator John McCain’s daughter Meghan expressed her support for Bristol Palin, and mused on life as the child of a candidate, in an item she posted Monday night on her blog. ","{'main': 'On Being the Candidate’s Daughter', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",On Being the Candidate’s Daughter,0.0,0.0,0.0,0.0,0.0,0.0,2008,9
"Senator McCain’s choice of Gov. Sarah Palin ‘speaks to how things will be managed and executed as president,’ said David Plouffe, who manages the Obama campaign.","CHICAGO – Senator Barack Obama has declared the personal life and family of Gov. Sarah Palin of Alaska to be off-limits for criticism, but his campaign manager said Tuesday that voters should be allowed to weigh Senator John McCain’s judgment in choosing Ms. Palin as his running-mate.","{'main': 'Plouffe: Palin Choice a ‘Transparent Moment’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Plouffe: Palin Choice a ‘Transparent Moment’,0.0,0.0,0.0,0.3,0.0,0.0,2008,9
